Time,CPU,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_INSTRS,BRANCH_MISSES,L1_ICACHE_MISS,L1_DCACHE_MISS,ITLB_MISSES,L2_CACHE_MISS,DTLB_MISSES,LoadType,Rep
2025-05-16 15:39:54,3,543934458,945048504,11404515,102740694,1303000,123955,29400934,980,989777,14744,cpu,1
2025-05-16 15:39:54,4,321774499,564377304,7088862,59829292,782659,104212,26288381,1595,290522,3358,cpu,1
2025-05-16 15:39:54,5,310752600,527738541,6565623,57047050,872549,104013,25869151,1016,568646,1558,cpu,1
2025-05-16 15:39:54,6,83141759,41574070,1063096,8752604,601028,82061,857962,50806,61535,96691,cpu,1
2025-05-16 15:39:54,7,23280968,10157022,159548,2114371,152013,29648,258556,17983,8269,24912,cpu,1
2025-05-16 15:39:54,8,79645206,80911184,847486,10942620,514080,94207,1303413,64807,52357,143660,cpu,1
2025-05-16 15:39:54,9,76251563,86409433,1441542,11385309,295192,43582,3692226,16665,284670,65729,cpu,1
2025-05-16 15:39:54,10,189959939,61854466,659116,11268384,1079323,72487,348779,38480,47467,52232,cpu,1
2025-05-16 15:39:54,11,51025454,11722755,76145,2586291,306113,70835,410587,910,4574,8388,cpu,1
2025-05-16 15:39:54,12,25160177,20392215,602538,2852884,90053,9706,1652514,1180,6878,2493,cpu,1
2025-05-16 15:39:54,13,609246152,1079883207,11856294,116409781,1649273,136296,36156501,2237,1118698,3598,cpu,1
2025-05-16 15:39:54,14,61319233,19651540,497561,3857115,405375,71148,522987,34460,24262,61643,cpu,1
2025-05-16 15:39:54,15,27656000,12377980,432060,2425499,190090,26696,362009,29113,17505,60241,cpu,1
2025-05-16 15:39:54,0,168752697,270851267,2839773,27925940,452705,45964,8438097,3340,301518,55573,cpu,1
2025-05-16 15:39:54,1,463664270,822320557,8301733,89692888,1228155,176322,38211956,8013,858016,23317,cpu,1
2025-05-16 15:39:54,2,144974897,85855739,979835,11545866,651255,86782,1797252,17054,86748,94101,cpu,1
2025-05-16 15:39:54,3,583181723,1021535867,10831455,109322951,1354835,145727,32340912,1824,1006980,19532,cpu,1
2025-05-16 15:39:54,4,32121449,21220825,142483,4250337,156352,21862,931242,2113,11146,118076,cpu,1
2025-05-16 15:39:54,5,615968448,1059584659,12845417,111719372,1450967,199632,50333596,1561,1092897,2855,cpu,1
2025-05-16 15:39:54,6,95169702,59251420,1402419,11609554,670042,131641,1778221,97462,104772,314593,cpu,1
2025-05-16 15:39:56,7,94175068,64609682,756229,13330495,517050,92474,1657750,63681,128360,316238,cpu,1
2025-05-16 15:39:56,8,95635045,77113348,1192911,8988926,576989,92337,1680055,74118,188151,152491,cpu,1
2025-05-16 15:39:56,9,181959853,76150239,903852,14875355,1054250,163121,1841064,76829,123438,180408,cpu,1
2025-05-16 15:39:56,10,78314826,43030815,1397098,7807928,549266,50755,963720,77766,118593,139256,cpu,1
2025-05-16 15:39:56,11,61020972,45896442,792492,6631164,378926,109601,1791667,22236,24848,107704,cpu,1
2025-05-16 15:39:56,12,450982564,752312628,7781618,84385340,1187916,105720,27000235,2626,824423,108485,cpu,1
2025-05-16 15:39:56,13,205936792,340485404,4213712,35618420,509740,54358,11050042,2286,337129,14960,cpu,1
2025-05-16 15:39:56,14,67026240,43956352,1222125,8737530,487425,90690,1633179,75008,56854,166730,cpu,1
2025-05-16 15:39:56,15,42910126,29439724,712953,5205378,256270,30934,834844,30510,65428,148398,cpu,1
2025-05-16 15:39:56,0,391113343,618642452,7069045,66585664,1178589,127267,19436578,26949,642788,49617,cpu,1
2025-05-16 15:39:56,1,224078830,360294408,4182827,43689403,773061,251854,16922738,118902,442733,87752,cpu,1
2025-05-16 15:39:56,2,577633138,1012614549,11314609,110214940,1615972,139762,31231009,4091,1077039,24189,cpu,1
2025-05-16 15:39:56,3,34533459,37708831,852350,3826872,142004,20885,2246367,10965,124968,38597,cpu,1
2025-05-16 15:39:56,4,516317458,897172992,10629417,96471133,1294290,129004,28006303,14153,233428,12450,cpu,1
2025-05-16 15:39:56,5,112637497,163041765,1687754,18802326,285660,56638,8726104,3389,153639,6753,cpu,1
2025-05-16 15:39:56,6,135957036,119217532,2154720,16625572,782666,135879,3935626,109267,263457,188200,cpu,1
2025-05-16 15:39:56,7,74873118,50228153,806881,8474107,394495,70987,1039340,42588,91859,95845,cpu,1
2025-05-16 15:39:56,8,166272667,229872458,3401957,29571343,705442,120077,7220676,60194,271408,112324,cpu,1
2025-05-16 15:39:56,9,132875256,159801650,2368883,19800332,565297,115662,4836427,80183,223512,105284,cpu,1
2025-05-16 15:39:56,10,96586851,34786589,897351,6812557,676386,55400,777486,52579,188480,105941,cpu,1
2025-05-16 15:39:56,11,52412570,23919961,551763,4938556,377754,67565,1536476,40779,89776,14897,cpu,1
2025-05-16 15:39:56,12,79802927,92965306,1247955,9939180,340607,48577,2911590,27764,66384,42008,cpu,1
2025-05-16 15:39:56,13,543841382,961172544,10816928,103188108,1306660,130053,29979455,12541,966338,24389,cpu,1
2025-05-16 15:39:56,14,127337138,61869037,1237593,11315075,818538,140250,1185391,82682,104819,116419,cpu,1
2025-05-16 15:39:56,15,85812387,63868161,930129,9247011,462488,35175,843959,33647,73615,100967,cpu,1
2025-05-16 15:39:57,0,67555987,66318806,582380,8739740,252855,40462,1458945,15689,57993,99398,cpu,1
2025-05-16 15:39:57,1,590176296,1045056295,11098444,110690793,1692057,201446,51067689,3087,1117710,16865,cpu,1
2025-05-16 15:39:57,2,85916015,105983747,1264165,12944142,381889,31371,4487117,7313,122165,105256,cpu,1
2025-05-16 15:39:57,3,562933349,993682059,10244994,103405051,1297411,258220,61117578,3148,558381,15063,cpu,1
2025-05-16 15:39:57,4,126611903,169954027,1698945,18044515,331932,47599,5115469,27513,45711,19849,cpu,1
2025-05-16 15:39:57,5,538130365,896428530,11300024,95426199,1241350,185769,43601240,6155,928732,64347,cpu,1
2025-05-16 15:39:57,6,184718675,138106923,2120557,18073330,1010225,165836,4666456,93769,144722,214075,cpu,1
2025-05-16 15:39:57,7,95574987,74765040,1101088,11548966,461308,76444,1864424,64416,177564,216325,cpu,1
2025-05-16 15:39:57,8,138406614,105596182,1483667,16454552,737233,68958,1198007,117914,145298,346423,cpu,1
2025-05-16 15:39:57,9,130020844,108866192,2088029,22135856,587160,175058,2874830,156139,259577,263428,cpu,1
2025-05-16 15:39:57,10,94947002,82211822,855882,11819266,524111,50005,797055,66461,165950,153406,cpu,1
2025-05-16 15:39:57,11,228820484,72049455,498331,13638951,1283793,170562,1437293,22624,76598,41393,cpu,1
2025-05-16 15:39:57,12,183803847,204307891,2531842,23851145,746677,88079,6111446,26287,279959,69149,cpu,1
2025-05-16 15:39:57,13,502889178,852610361,9322188,89855846,1601011,106819,30411517,4853,921268,25272,cpu,1
2025-05-16 15:39:57,14,86469950,58220589,1408201,9561991,571038,111219,1909172,80049,106271,237518,cpu,1
2025-05-16 15:39:57,15,68867632,42408451,825477,9229578,456334,60773,1832671,49582,193826,210964,cpu,1
2025-05-16 15:39:57,0,64124622,90177781,1259532,8526414,219429,38606,1983935,26245,77887,28990,cpu,1
2025-05-16 15:39:57,1,581304303,1015668107,11898724,110302257,1605684,194854,51088213,2843,1079926,6851,cpu,1
2025-05-16 15:39:57,2,568058954,966498380,12507749,101126600,1232970,129984,30368289,7129,1059776,8011,cpu,1
2025-05-16 15:39:57,3,66032072,78798482,1451569,8950360,226976,49039,6389108,5594,64871,8334,cpu,1
2025-05-16 15:39:57,4,23620036,8104129,184068,1474253,122838,19333,319518,17453,1207,17736,cpu,1
2025-05-16 15:39:57,5,617518963,1065613742,13745045,116806300,1692824,199632,52411461,3392,1130014,9525,cpu,1
2025-05-16 15:39:57,6,87669366,86775974,1092573,9102053,499265,92528,2163655,49134,386820,132147,cpu,1
2025-05-16 15:39:59,7,44000435,32697709,666848,4007053,263819,41078,771793,23267,17964,53182,cpu,1
2025-05-16 15:39:59,8,98528102,83468911,1412303,14469285,528632,74894,971418,125849,246284,176989,cpu,1
2025-05-16 15:39:59,9,85670846,80579823,1171493,15261375,396789,113053,1526490,108574,148779,139642,cpu,1
2025-05-16 15:39:59,10,85619917,49113939,1029803,7872616,524133,92668,1605523,61360,45446,108972,cpu,1
2025-05-16 15:39:59,11,36565180,13165116,304032,2982793,261478,49365,559400,36169,71193,11734,cpu,1
2025-05-16 15:39:59,12,153960675,230081892,2840613,26432799,526139,49283,7970010,10421,245473,17178,cpu,1
2025-05-16 15:39:59,13,494519142,827909621,9575264,89676374,1475863,191367,42196633,2046,893186,549,cpu,1
2025-05-16 15:39:59,14,86953200,59528552,1167015,7678573,578059,77053,1870669,47714,186963,94651,cpu,1
2025-05-16 15:39:59,15,44328570,21992022,620383,4460665,296612,49287,1187320,26875,133475,70629,cpu,1
2025-05-16 15:39:59,0,536033662,937072149,9871657,99369571,1264985,120634,31535504,2756,982424,17794,cpu,1
2025-05-16 15:39:59,1,100665168,161292735,1833612,17311555,306560,40614,7698869,1625,158342,2159,cpu,1
2025-05-16 15:39:59,2,514364084,907904577,9202975,96083737,1200174,122698,27760615,1896,917424,5525,cpu,1
2025-05-16 15:39:59,3,93717846,140809294,1639162,16270155,282082,67733,9947025,6083,106885,11252,cpu,1
2025-05-16 15:39:59,4,49423950,49181996,398230,6070868,225585,23178,2288009,14139,5107,13022,cpu,1
2025-05-16 15:39:59,5,583767732,1050415002,10277723,112472761,1489028,202418,47578439,4857,1080276,15219,cpu,1
2025-05-16 15:39:59,6,38410519,24809529,345543,3119379,185931,32043,563996,21101,24492,40193,cpu,1
2025-05-16 15:39:59,7,21142994,8288089,264048,1656552,176978,26029,295300,14177,5376,22825,cpu,1
2025-05-16 15:39:59,8,64661732,68033432,1078144,9239273,282837,24790,539692,39870,99152,61661,cpu,1
2025-05-16 15:39:59,9,31652400,22174400,398245,4366135,167398,43934,552404,30304,42188,53122,cpu,1
2025-05-16 15:39:59,10,35603898,17921597,417629,3066997,222264,28125,592018,20950,70524,41524,cpu,1
2025-05-16 15:39:59,11,36704759,24112831,115736,4575348,243709,29134,249528,8970,29454,2823,cpu,1
2025-05-16 15:39:59,12,411390341,715473356,7717263,77894665,1215085,106346,23971699,2310,757911,3600,cpu,1
2025-05-16 15:39:59,13,223650522,369175826,4518627,41073105,670125,85533,19374653,1010,402924,1091,cpu,1
2025-05-16 15:39:59,14,31623640,13504917,275246,2456032,196012,37266,547195,27099,65833,34384,cpu,1
2025-05-16 15:39:59,15,29311170,16948170,736300,3208168,255732,26622,1905244,15394,11158,24583,cpu,1
2025-05-16 15:40:00,0,50106039,64389888,698707,7823492,117289,19212,1014367,2261,46703,3931,cpu,1
2025-05-16 15:40:00,1,585094517,1016435421,11765965,109126655,1542281,205000,49357256,1961,1086912,8633,cpu,1
2025-05-16 15:40:00,2,571665916,976673477,11147808,105015844,1449913,134287,32020340,6355,1026839,12753,cpu,1
2025-05-16 15:40:00,3,32655593,10606779,444648,2220074,207618,87645,674013,55029,5172,46622,cpu,1
2025-05-16 15:40:00,4,528872895,916388773,10623209,99239555,1378696,118978,29704074,4175,237467,2634,cpu,1
2025-05-16 15:40:00,5,108259590,154293244,2173333,16752861,245412,59264,11041665,645,72834,5706,cpu,1
2025-05-16 15:40:00,6,45992974,35795608,1005802,6099366,325878,64568,510051,54808,45789,93124,cpu,1
2025-05-16 15:40:00,7,28448052,14308116,164237,2734084,132375,26716,293910,30560,12535,30534,cpu,1
2025-05-16 15:40:00,8,68090702,78896793,1329596,10355983,334016,32880,1003769,40205,104881,55019,cpu,1
2025-05-16 15:40:00,9,29345304,13223206,457474,2619847,184418,43282,407532,33902,24184,60962,cpu,1
2025-05-16 15:40:00,10,31009393,14886858,584416,3082777,230151,64181,581211,45935,41409,81980,cpu,1
2025-05-16 15:40:00,11,13421876,3743426,53609,796448,88655,13270,104591,3870,2609,540,cpu,1
2025-05-16 15:40:00,12,45508764,55981613,219311,6247711,124313,17996,1605533,1292,65458,4032,cpu,1
2025-05-16 15:40:00,13,580751189,1043805432,11855870,111414146,1470631,202605,47896876,1509,1056866,6215,cpu,1
2025-05-16 15:40:00,14,30789230,21756583,736903,3375023,144995,59879,1897150,25681,918,10379,cpu,1
2025-05-16 15:40:00,15,19585797,14854715,167310,1195960,114743,21813,227306,21381,4672,25507,cpu,1
2025-05-16 15:40:00,0,209673837,311857262,3728663,36770037,722339,61044,10061355,17188,337129,140928,cpu,1
2025-05-16 15:40:00,1,439317411,746669624,8343443,80379690,960255,166072,35507584,17911,729139,19155,cpu,1
2025-05-16 15:40:00,2,278082235,455710918,5337490,49944583,675048,74079,15245091,11511,505567,37460,cpu,1
2025-05-16 15:40:00,3,366617288,593990007,6392662,66455631,1158984,250537,37727789,51519,501080,108426,cpu,1
2025-05-16 15:40:00,4,386401458,651522660,6820271,71186811,1088990,98755,22182148,3346,170513,106994,cpu,1
2025-05-16 15:40:00,5,255930244,462865317,4769145,49886764,721098,121960,29495879,1438,237898,5217,cpu,1
2025-05-16 15:40:00,6,149986156,138550240,2077045,21622443,855564,138539,2910592,102538,165344,296952,cpu,1
2025-05-16 15:40:02,7,79987494,35576272,1145146,5755391,507194,95214,1360994,79443,137428,148201,cpu,1
2025-05-16 15:40:02,8,111031460,84665532,1792857,13616137,567433,57422,1179129,84270,131113,344826,cpu,1
2025-05-16 15:40:02,9,159558241,194484170,2157871,22734542,725387,135467,4546624,98990,333865,362569,cpu,1
2025-05-16 15:40:02,10,128484469,86794213,1333970,15380364,742790,143623,1737859,99348,134542,262415,cpu,1
2025-05-16 15:40:02,11,129660610,50961184,550269,7665461,775894,97882,1031923,35086,29449,16588,cpu,1
2025-05-16 15:40:02,12,49818402,17892407,225191,3703728,274167,36169,391615,10700,10100,31561,cpu,1
2025-05-16 15:40:02,13,613340006,1059790898,13565730,114516978,1283401,201848,51575757,2035,1074188,11281,cpu,1
2025-05-16 15:40:02,14,108189982,74906784,1199086,13687376,671955,160217,3567218,114829,23835,89171,cpu,1
2025-05-16 15:40:02,15,60292185,40824463,757500,6109679,352807,51806,992282,46894,38735,186122,cpu,1
2025-05-16 15:40:02,0,277189178,481361897,4314991,51200802,776089,76548,13495234,18294,480975,29473,cpu,1
2025-05-16 15:40:02,1,333209127,589304855,4924342,86437835,1242805,140787,23439798,97730,760149,51737,cpu,1
2025-05-16 15:40:02,2,551178764,745809399,8437242,83016889,1813172,192810,23147824,3235,767758,7622,cpu,1
2025-05-16 15:40:02,3,200063507,305944249,3861074,31150676,484669,114157,18781227,1960,209194,11019,cpu,1
2025-05-16 15:40:02,4,449292598,759377292,8946467,81335036,1204601,157497,40187926,3876,394629,5531,cpu,1
2025-05-16 15:40:02,5,182957958,303683551,3236671,33086969,320431,108665,18914317,2542,210790,10593,cpu,1
2025-05-16 15:40:02,6,107990410,107060383,1898695,16207565,684889,94463,3001419,56273,174614,104003,cpu,1
2025-05-16 15:40:02,7,86155730,73674801,1663379,9386263,480588,90909,1964887,65082,130626,137293,cpu,1
2025-05-16 15:40:02,8,138194341,175657500,1254173,31756836,1268906,316861,7806378,26217,134026,120467,cpu,1
2025-05-16 15:40:02,9,240634650,406471190,3647895,57643746,1220375,164162,10838084,73266,587168,154490,cpu,1
2025-05-16 15:40:02,10,78122337,35361985,1276251,6618686,553021,105816,1780829,77204,136772,119857,cpu,1
2025-05-16 15:40:02,11,80221100,21245440,339358,4658112,538204,123312,752828,40850,29353,19809,cpu,1
2025-05-16 15:40:02,12,300604944,454473849,4828243,49530785,953239,114733,12756191,10959,518576,34862,cpu,1
2025-05-16 15:40:02,13,335174027,574525304,8058682,62540221,1018151,129102,26782905,1724,571201,4169,cpu,1
2025-05-16 15:40:02,14,73464705,50269899,919780,7454972,539171,113422,1969696,91804,15356,51284,cpu,1
2025-05-16 15:40:02,15,47707079,32770632,674460,6391243,297106,71993,959026,67425,114709,107402,cpu,1
2025-05-16 15:40:04,0,281525208,471553570,2004305,83800544,1932388,387981,13457589,164595,651411,48399,cpu,1
2025-05-16 15:40:04,1,346599948,693141943,1346975,134462643,2006381,182608,14854010,251648,1086053,154950,cpu,1
2025-05-16 15:40:04,2,322156304,540332489,5636101,65212879,1061881,94821,16026237,39327,599484,65886,cpu,1
2025-05-16 15:40:04,3,297477914,530684486,5389620,58484925,1015963,139299,32403075,5370,460052,19836,cpu,1
2025-05-16 15:40:04,4,183025447,228801120,2860687,23580677,679436,131548,11446300,29879,138507,28154,cpu,1
2025-05-16 15:40:04,5,431643544,763319037,8018443,79509362,1197572,218689,47916212,7614,546957,22914,cpu,1
2025-05-16 15:40:04,6,128124409,139104970,1549397,18799077,643561,108992,3794597,84764,284916,160185,cpu,1
2025-05-16 15:40:04,7,131029393,105368041,2327614,19302946,678293,153479,2736797,101908,175317,171301,cpu,1
2025-05-16 15:40:04,8,98661659,69411308,986360,10256007,483888,147832,4850827,11118,28499,32397,cpu,1
2025-05-16 15:40:04,9,564870025,1013815994,11320220,108373363,1612213,134831,29768671,5065,1029828,13132,cpu,1
2025-05-16 15:40:04,10,128182580,64569202,1035429,10836285,735361,137628,1255716,71472,133444,135020,cpu,1
2025-05-16 15:40:04,11,74330923,50977245,718110,9589577,428522,150788,1796722,103942,128126,61237,cpu,1
2025-05-16 15:40:04,12,56644411,19539553,274587,3730570,298254,60201,541296,24406,17038,34056,cpu,1
2025-05-16 15:40:04,13,594446275,1043741297,11479291,107487935,1724255,186822,48161124,2615,999496,10337,cpu,1
2025-05-16 15:40:04,14,107364787,85572470,1529272,16606209,745983,169760,3852845,109029,35401,66572,cpu,1
2025-05-16 15:40:04,15,100605025,71599259,1032875,11810939,559387,110392,1766731,73331,135927,125243,cpu,1
2025-05-16 15:40:04,0,454314999,810557587,8924611,87864105,1266387,175307,38640256,12479,833375,4049,cpu,1
2025-05-16 15:40:04,1,167688903,355687728,458991,69662716,921640,78482,7403607,122786,542138,58083,cpu,1
2025-05-16 15:40:04,2,264211132,451467010,5322667,48187838,795174,70233,13696897,2735,473554,11378,cpu,1
2025-05-16 15:40:04,3,359656338,626732873,7027991,66823632,772456,164582,39817945,501,460741,10832,cpu,1
2025-05-16 15:40:04,4,18310737,4322801,126247,966835,125636,31078,279668,12586,1718,11846,cpu,1
2025-05-16 15:40:04,5,611291079,1109608968,11224154,118803199,1575299,270417,69417631,876,858305,7246,cpu,1
2025-05-16 15:40:04,6,77999033,45768632,1019193,7363050,511669,88522,1184590,69375,146177,112691,cpu,1
2025-05-16 15:40:05,7,68164633,85990553,1371175,10992259,304197,40094,2489433,24560,71155,47218,cpu,1
2025-05-16 15:40:05,8,174427603,167603052,1587037,19688371,767394,245169,10165224,20313,106985,91942,cpu,1
2025-05-16 15:40:05,9,82157447,98893244,1530910,13217144,366682,68120,3802433,40784,162387,83290,cpu,1
2025-05-16 15:40:05,10,53218508,27997594,955708,5860878,408932,78640,917880,62702,27783,86318,cpu,1
2025-05-16 15:40:05,11,205692894,62436008,454609,10821867,1187352,245517,1273900,41787,42207,24598,cpu,1
2025-05-16 15:40:05,12,39395070,20588010,530935,2897523,196245,23298,1184614,6220,34702,13157,cpu,1
2025-05-16 15:40:05,13,608252701,1023190733,11619231,109606866,1549525,212032,49777564,3175,1051511,11266,cpu,1
2025-05-16 15:40:05,14,67135908,41226772,791571,8655550,494965,119994,1559593,71912,28226,45635,cpu,1
2025-05-16 15:40:05,15,45893442,41395584,818184,6913443,222958,36975,1633068,22116,44451,53487,cpu,1
2025-05-16 15:40:05,0,132177070,199169680,1971499,21937399,295684,67245,9565748,12455,189962,9028,cpu,1
2025-05-16 15:40:05,1,473982146,827415356,9386510,89940513,1381786,161924,41589237,4875,897377,2794,cpu,1
2025-05-16 15:40:05,2,458052754,814710686,9360117,87638864,1151100,50840,11905693,723,639816,15127,cpu,1
2025-05-16 15:40:05,3,170146120,278446360,3091823,31791816,585209,72636,21081536,313,215005,5091,cpu,1
2025-05-16 15:40:05,4,509505430,883766965,10938620,93119706,1138678,170758,41716970,2465,456794,4787,cpu,1
2025-05-16 15:40:05,5,121033377,192590828,2330846,19232870,306627,61728,11006979,133,143798,1338,cpu,1
2025-05-16 15:40:05,6,44034782,17989057,746519,3472789,370357,79842,952449,55631,134004,89595,cpu,1
2025-05-16 15:40:05,7,35235033,34716048,704873,4281486,228385,21320,1987970,13628,60236,25313,cpu,1
2025-05-16 15:40:05,8,71043972,79607782,1676232,11738512,409206,153585,8199216,18001,73487,108721,cpu,1
2025-05-16 15:40:05,9,98307487,135026365,2179696,14482744,412450,93029,3708341,87830,158309,162679,cpu,1
2025-05-16 15:40:05,10,46150452,19960379,915260,4067814,369617,64374,691147,47717,33343,81680,cpu,1
2025-05-16 15:40:05,11,81542906,20107321,206570,4415322,502365,100425,397237,14262,17783,8179,cpu,1
2025-05-16 15:40:05,12,293266112,128810282,1216684,20224926,1508478,205619,3190913,3998,134937,9280,cpu,1
