time,cpu,cpu_cycles,instructions,cache_misses,branch_instrs,branch_misses,L1_icache_miss,L1_dcache_miss,ITLB_misses,L2_cache_miss,DTLB_misses,ts,thread,pid
7264639278041,14,286407319,255283585,1731674,32929722,1900536,559124,11314549,545858,98480,343819,7264639278041,swapper/14,0
7265642500658,14,293821152,273892779,1685985,34471537,1927603,132898,2573711,244489,94346,243020,7265642500658,Thread<05>,4475
7266645585412,14,298577915,268705702,1713281,33957223,2014984,147958,3055805,231060,101027,279994,7266645585412,pool-firefox_fi,30005
7267648816279,14,298567031,255430780,2035597,35595973,1943862,131903,3040807,237104,108502,440059,7267648816279,kworker/u32:4,18802
7268691596363,14,291789805,257301372,1740481,33389393,1931731,271294,5396300,354427,23086,57564,7268691596363,Thread<03>,4473
7269694716611,14,306198484,239573738,1910963,32800024,2161263,296726,5911377,388767,22076,76332,7269694716611,Thread<13>,4483
7270698681525,14,283453282,240668592,1782080,34523999,2106161,312214,5678929,345332,75443,63295,7270698681525,firefox,3314
7271723672157,14,289524461,225078911,1729752,34087502,2001438,415991,8452321,523536,24793,206476,7271723672157,Thread<10>,4480
7272726830691,14,292865248,267666337,1596775,29699088,2014105,431841,7522790,493529,21541,140642,7272726830691,VizCompositorTh,4502
7273732141604,14,286902240,255880313,1589362,33671963,1922247,541562,10639306,490676,69742,234329,7273732141604,firefox,3314
7274735202229,14,282977265,251478312,1683411,33187526,1955295,554750,10951882,481579,79036,297562,7274735202229,code,4768
7275754154732,14,290778850,256277017,1674133,32220478,1988716,408633,8053931,260477,21848,145899,7275754154732,kworker/u32:5,30210
7276757108997,14,291883120,264505476,1714374,39948077,1862930,553031,13002102,241469,63652,290442,7276757108997,kworker/u32:5,30210
7277760279357,14,291904819,228070520,2033641,33679622,2214107,628774,12183157,222579,43818,296540,7277760279357,swapper/14,0
7278772306111,14,299018141,249462532,1881518,28485254,2077405,432818,7951671,528452,19451,117975,7278772306111,code,4467
7279775105341,14,292881409,281648329,1544569,36531855,1923699,374191,8947794,494898,24580,142021,7279775105341,Thread<15>,4485
7280792094273,14,290894000,272124112,1569424,31728889,1910581,264228,5641977,381237,92433,60002,7280792094273,Thread<13>,4483
7281797965490,14,288958465,235556531,1772703,31347531,1966822,281176,5616926,457350,110500,71361,7281797965490,kworker/u32:1,27026
7282802818912,14,281140504,237662009,1815217,30686629,1855856,296612,5843253,467966,50870,73301,7282802818912,Thread<08>,4478
7283805675290,14,291970376,272729684,1602287,34025195,2075923,505553,10125609,500202,48998,174871,7283805675290,Thread<15>,4485
7284821629118,14,289152028,284515862,1610949,39608395,1931755,435775,8476445,433906,115618,63224,7284821629118,Thread<15>,4485
7285825027196,14,282265723,244543171,1992125,30938016,1935197,430901,7873679,496359,25534,74497,7285825027196,pool-firefox_fi,27645
7286837800521,14,291721632,337272956,1548730,49811572,1747372,325381,5844964,297365,204299,63111,7286837800521,Thread<02>,4472
7287840727806,14,279789798,251946870,1525635,31459564,2116100,313413,5299795,348708,22663,60128,7287840727806,Thread<10>,4480
7288843921610,14,291654879,248443820,1781642,34045460,2002514,305577,6099087,344329,32162,73227,7288843921610,Thread<00>,4470
7289847211520,14,301390260,272950009,1731166,35984798,2102694,287472,5874640,411855,83156,81073,7289847211520,Thread<01>,4471
7290850203351,14,280820973,242975854,1596620,31242645,1941026,426230,7781806,507230,88724,66746,7290850203351,pool-firefox_fi,29998
7291853139802,14,278601584,217542246,1661317,31055473,2107568,456727,8833138,431883,86420,60675,7291853139802,Thread<05>,4475
7292870436298,14,290563190,246510754,1825516,35731268,2134604,291028,5531862,342264,130543,66222,7292870436298,Thread<03>,4473
7293874060906,14,287676119,257111746,1683704,34136750,1850678,137865,2863967,266833,77008,80892,7293874060906,Thread<08>,4478
7294877387155,14,287900446,272704827,1342156,38914030,1947132,121876,2804567,475516,90887,54610,7294877387155,Thread<06>,4476
7295903958756,14,286684509,264199869,1574886,30749859,1903929,260500,5563728,496125,60430,60988,7295903958756,pool-firefox_fi,30003
7296907133527,14,285141934,290771516,1355879,32132187,1834027,465651,9833693,501688,95840,65359,7296907133527,pool-firefox_fi,30001
7297909758580,14,281182778,248565984,1631798,32929310,1932654,520071,10589376,497706,84227,63483,7297909758580,Thread<11>,4481
7298915393597,14,294306211,247384843,1849848,31928711,1948595,293229,5784468,466396,76439,89057,7298915393597,Thread<01>,4471
7299937245047,14,281619307,225175786,1633765,30809701,2176657,468478,8235817,479348,95519,48402,7299937245047,Thread<01>,4471
7300941120764,14,291405511,238019116,1732182,31933745,2069702,405473,8323475,495811,104771,55365,7300941120764,swapper/14,0
7301946498568,14,289181281,255937658,1799537,32295586,1926446,418613,8339778,520641,97816,74035,7301946498568,Thread<12>,4482
7302949711149,14,292499662,257662542,1552396,28911988,2135068,391041,7774067,267199,19560,80418,7302949711149,Thread<07>,4477
7303977213980,14,281445251,252877119,1500994,30956013,1897107,261315,5523498,460301,66541,57384,7303977213980,kworker/u32:5,30210
7304980795054,14,284537055,277564749,1654744,31545164,1829060,387833,7649545,506675,96795,59635,7304980795054,Thread<00>,4470
7305985061486,14,288907767,252522761,1731970,35676111,2030759,462734,8868294,222477,25921,67705,7305985061486,Thread<12>,4482
7306988532008,14,291067518,265641860,1489269,31162445,2075188,249233,5361847,500679,22571,58135,7306988532008,kworker/u32:5,30210
7307991861315,14,283448684,232210726,1834982,31891217,2058003,446197,8426725,508934,21040,150105,7307991861315,gmain,3399
7308996557075,14,293328616,261290477,1478501,32163111,2131406,439104,8180960,554302,24387,127166,7308996557075,Thread<09>,4479
7310039251997,14,287843836,252793582,1656090,30532389,1855011,374316,7932507,122969,83675,131444,7310039251997,pool-firefox_fi,30004
7311042389881,14,289687450,251477271,1672587,32051416,1904497,504185,10605834,131404,106207,188616,7311042389881,Thread<03>,4473
7312077485357,14,280425508,230512248,1758411,30612592,1875976,410782,8039413,106873,102327,141621,7312077485357,gmain,3399
7313104681902,14,286110808,281104436,1824011,38546375,1711620,400488,8096639,112193,104036,246964,7313104681902,pool-firefox_fi,30005
7314131305891,14,297629054,257243921,1550465,31530023,2068506,447959,7988793,135074,66717,143006,7314131305891,swapper/14,0
7315134780847,14,277606278,241753042,1694037,30969670,1910305,692167,11342067,246513,71158,230268,7315134780847,pool-firefox_fi,30001
7316156757451,14,286958645,284931467,1701521,38306163,1975018,753185,11415281,108834,115726,315535,7316156757451,Thread<09>,4479
7317218624385,14,289975053,293584791,1571458,37715068,1784830,469964,7425690,112687,117044,139019,7317218624385,Thread<05>,4475
7318221893671,14,287181362,252010239,1744038,36109174,1998826,525926,7649129,109629,115186,143461,7318221893671,Thread<04>,4474
7319228217757,14,279567085,232269989,1612772,30255127,2015738,724012,10974067,132332,94235,245695,7319228217757,swapper/14,0
7320231479787,14,287371440,248331468,1330732,28019138,2014123,641520,9457485,140054,82316,187319,7320231479787,Thread<15>,4485
7321254343050,14,285344188,248277043,1939282,30793493,1829600,510315,8187953,125564,89166,223027,7321254343050,Thread<04>,4474
7322275596889,14,278352349,223120761,1708774,31420331,2020596,436548,8239461,129812,48436,162206,7322275596889,kworker/u32:1,27026
7323292631258,14,274011990,242909978,1559178,30164438,1934513,433892,7954172,246718,97773,163813,7323292631258,pool-firefox_fi,30000
7324295786516,14,282644012,248119619,2109949,31644922,2013443,596890,11129695,234628,95987,214506,7324295786516,Thread<06>,4476
7325305645586,14,281760384,249666478,1707041,30671393,1898523,397193,8398830,120382,90829,158087,7325305645586,ToDesk_Service,1198
7326334477036,14,289914920,266929717,1516028,29993333,2001509,416177,7985030,123347,88757,185882,7326334477036,code,4595
7327337704802,14,296799222,277122671,1843763,38564738,1939343,407322,8511536,130667,112851,242045,7327337704802,Thread<12>,4482
7328340704958,14,289236924,269796699,1340188,32172385,1941911,373111,8239563,245660,89706,170922,7328340704958,Thread<05>,4475
7329351400745,14,286090652,250410725,1633303,32889966,1983382,569870,10576103,111365,94295,286724,7329351400745,firefox,3314
7330354835114,14,291969516,266842423,1860960,33463917,1861264,522139,10921648,119866,108362,278113,7330354835114,Thread<02>,4472
7331357734082,14,284714187,241626915,1474433,31339971,1996132,487558,9848575,125341,93996,292878,7331357734082,Thread<00>,4470
7332384383917,14,291440536,254285964,1715020,33482766,2101890,412453,8843939,122162,88550,185773,7332384383917,data,29996
7333388037601,14,283920664,249967274,1640901,33938223,1993606,437764,8595902,115080,101475,178993,7333388037601,code,4626
7334390770358,14,293318985,278117300,1690311,28385052,1992359,375219,7433960,255745,91721,160298,7334390770358,Thread<15>,4485
7335415394592,14,279789275,260755779,1517385,32977190,1911730,540771,11316957,110564,93001,310206,7335415394592,pool-firefox_fi,27645
7336425476290,14,274340911,252893108,1627511,32207330,1824761,412583,7871159,112468,44958,116185,7336425476290,code,4595
7337429397971,14,261137694,188529865,1790921,28729134,2045158,487950,10618754,287813,35071,267417,7337429397971,pool-firefox_fi,29999
7338457799875,14,238720049,147247902,2258933,26846477,2519117,240640,4952111,64732,46831,54717,7338457799875,pool-firefox_fi,29998
7339513801124,14,243267063,136250680,2353516,27186888,2546938,370245,6924928,55519,66476,89812,7339513801124,pool-firefox_fi,30000
7401377784663,14,220151505,167666388,1822354,25063116,1717758,420917,9178385,202266,63932,275482,7401377784663,cpptools,24603
7402418796205,14,244354895,250309175,1264977,26160156,1507989,234823,4391121,100190,69039,101802,7402418796205,swapper/14,0
7403422028023,14,218611642,212004151,853353,21271940,1436533,194433,3764589,97961,57483,72354,7403422028023,kworker/u32:3,28738
7404431689386,14,220891210,226313864,1127147,25700704,1330432,334527,6806927,191592,83368,132728,7404431689386,Thread<00>,4470
7405460068072,14,226979764,234027571,966588,22410981,1398984,305791,5535715,85984,52611,68561,7405460068072,code,4541
7406464924345,14,232650528,240634751,987073,23099048,1447132,280748,5568276,100792,55718,118102,7406464924345,kworker/u32:0,8097
7407468065592,14,223448553,267280606,674228,31351734,1300721,367254,7287360,369450,131660,104188,7407468065592,Thread<07>,4477
7408489438974,14,237302367,259514974,1137888,29637190,1481558,273065,5459654,96315,63086,71679,7408489438974,kworker/u32:7,30757
7409492021775,14,225884141,227029404,1114950,25007102,1379568,316318,6150424,91800,61685,88245,7409492021775,Thread<08>,4478
7410495158842,14,220889322,256885134,1013126,26837024,1398656,293354,6495567,94349,68123,106147,7410495158842,swapper/14,0
7411511489117,14,187954466,231089545,983533,23084639,1211661,160273,3266087,88937,45402,26478,7411511489117,kworker/u32:0,8097
7412532847358,14,232834190,249102106,1373588,28819271,1514194,310046,7524402,92703,81551,88977,7412532847358,Thread<07>,4477
7413536870444,14,203917901,239390048,836748,24273249,1236101,246217,4987812,188318,71606,68501,7413536870444,Thread<10>,4480
7414540204338,14,221036025,254726034,905632,26282701,1395211,362798,7359463,199982,117530,115593,7414540204338,rcu_preempt,17
7415550676599,14,226794390,242755985,1029197,28993988,1476356,293375,5869517,95109,62692,56400,7415550676599,code,4767
7416554377237,14,230887532,268737198,932943,22330305,1361747,346299,8294469,336452,67318,156142,7416554377237,Thread<03>,4473
7417557501058,14,216891978,204580044,905888,22050501,1497260,372122,6336317,303370,38853,136387,7417557501058,Thread<12>,4482
7418563145113,14,218241466,219102463,927192,26136579,1583471,401330,7264082,301781,47142,171802,7418563145113,Thread<00>,4470
7419590882284,14,221485972,245414243,691558,26421710,1309571,288137,6665419,109941,77478,130327,7419590882284,swapper/14,0
7420601945840,14,212721532,237259906,774611,20879360,1371687,249703,5281355,102680,61726,60110,7420601945840,Thread<01>,4471
7421607736643,14,237302949,267452369,892412,25746397,1547114,296872,5984336,211949,77563,98747,7421607736643,Thread<15>,4485
7422611135586,14,210225741,234366287,691965,21967059,1399718,378027,6761314,214779,69425,76200,7422611135586,code,4768
7423627961358,14,221174995,234368311,785370,27261977,1691518,327846,6782096,269990,74915,131862,7423627961358,Thread<06>,4476
7424633256785,14,217455816,257641736,835202,25700078,1201083,94801,1970730,307527,32549,123806,7424633256785,ToDesk_Service,1198
7425637497957,14,220049675,230018296,801585,22460959,1317908,93445,1723506,309830,35493,156505,7425637497957,Thread<07>,4477
7426640679357,14,228701438,242667562,1099838,24696642,1311096,85804,1857231,306534,40934,152723,7426640679357,Thread<12>,4482
7427662643524,14,224311700,265005689,824492,23728808,1256072,84444,1770249,110664,38048,54482,7427662643524,code,4486
7428675052603,14,214334016,222549404,815753,24952916,1396277,261569,5954304,102054,62445,66030,7428675052603,Thread<05>,4475
7429678938714,14,223026733,271232113,599048,26240393,1276018,256103,4803619,99550,67448,101898,7429678938714,Thread<02>,4472
7430682404382,14,214875221,238890159,906230,24733431,1168998,99283,2163153,93802,53323,208997,7430682404382,Thread<08>,4478
7431694622106,14,228324133,263880031,884637,30095114,1583645,332799,7165567,88008,75179,73454,7431694622106,kworker/u32:6,30743
7432714404300,14,215492725,238239637,711209,20693374,1405009,305729,6504495,109418,59266,100015,7432714404300,Compositor,4448
7433721783060,14,234503852,268466436,1005172,27337506,1327270,363117,8188021,109113,65787,134740,7433721783060,ThreadPoolForeg,4514
7434724938924,14,206951638,250842015,524910,26593908,1295943,324018,6319220,282603,62541,72021,7434724938924,Thread<13>,4483
7435728577117,14,214197486,231680007,1106121,29231593,1471427,223587,4343110,240372,80572,210092,7435728577117,Thread<05>,4475
7436737840560,14,238143534,264230776,900298,27914951,1415816,295893,5420928,90812,87409,78568,7436737840560,code,4486
7437741862329,14,201727004,227377467,656125,22037064,1173464,68339,1559620,197451,105282,88864,7437741862329,Thread<05>,4475
7438744965406,14,219037544,250617920,873992,21413345,1307037,78105,1570968,196121,103887,143600,7438744965406,swapper/14,0
7439748486697,14,219511123,259766610,765628,24455922,1471475,95334,1803445,217007,16557,130554,7439748486697,Thread<12>,4482
7440757529803,14,215057729,272264277,554843,20765963,1237430,254209,5310595,327685,63875,98196,7440757529803,Thread<08>,4478
7441760708528,14,215868913,229088075,747803,22735893,1405990,258283,5573009,316603,61868,129346,7441760708528,Thread<12>,4482
7442763309597,14,209813707,253787171,847450,28209545,1173750,281406,6680777,240988,64421,197430,7442763309597,swapper/14,0
7443767049923,14,216582250,248551005,677978,22062195,1327291,213764,4637114,292659,81916,215344,7443767049923,Thread<03>,4473
7444769874352,14,219693588,229090999,859330,24775679,1395578,320127,7746647,377411,62665,125983,7444769874352,ToDesk_Service,1199
7445794668347,14,218312678,233818829,689654,24539227,1352918,88811,2037114,204378,71571,191183,7445794668347,Thread<13>,4483
7446798041666,14,223199320,251814546,1003620,26101965,1393445,93418,1748150,205160,74413,79525,7446798041666,migration/14,59
7447812471743,14,213862174,273228616,553717,23610114,1192597,252697,5043795,329809,77914,104801,7447812471743,kworker/u32:2,117
7448829693319,14,232172133,299586034,842633,29016264,1232580,88349,1921090,199689,79534,75814,7448829693319,code,4768
7449832736925,14,205178165,220734327,799020,22675436,1235142,68895,1631857,186676,63712,70535,7449832736925,Thread<14>,4484
7450850356325,14,219695065,241404515,806058,22514493,1410547,89535,1805140,180843,60714,105013,7450850356325,kworker/u32:3,28738
7451853596403,14,213406279,232185314,759335,23129558,1473372,98090,2194855,198372,63783,148621,7451853596403,Thread<04>,4474
7452878259049,14,223723934,243341250,713414,26292145,1334493,86105,1674802,197421,88802,70642,7452878259049,Thread<00>,4470
7453880953391,14,217640469,252119553,724712,21425761,1268269,88071,2040198,213070,87680,183793,7453880953391,kworker/u32:6,30743
7454883720999,14,214284086,263327376,693850,29079087,1326891,88357,1865039,171625,26853,182453,7454883720999,code,4768
7455887151477,14,215361299,251114734,695138,25062301,1360794,87328,1713021,213380,18476,86081,7455887151477,Thread<13>,4483
7456910336987,14,207532904,228844757,662022,30144316,1504960,111459,1856567,372734,106874,112878,7456910336987,code,4768
7457913503610,14,201197633,233634639,727983,24563963,1261411,87412,1976013,390023,13846,151616,7457913503610,swapper/14,0
7458916452330,14,212556022,248524896,662148,23973331,1320930,157679,3465909,433470,17769,127939,7458916452330,Thread<01>,4471
7459936955935,14,210136130,235385544,640651,20778586,1382797,83891,1649638,90700,49563,56808,7459936955935,Compositor,4448
7460940468632,14,230233125,248425433,845409,27704521,1556197,95036,1763087,105374,71365,84293,7460940468632,Thread<13>,4483
7461943760213,14,212279003,219889680,876023,22644975,1293755,165878,3484944,99329,67954,98868,7461943760213,kworker/u32:3,28738
7462965675465,14,207768802,211446629,666503,21326870,1330883,89181,1737219,411010,93426,203434,7462965675465,Thread<15>,4485
7463985444489,14,222777708,263750903,599568,28047068,1324548,93185,1908496,185577,71350,88914,7463985444489,Thread<12>,4482
7465000964635,14,230175209,246959305,795320,25278255,1471699,321790,6623203,385147,69144,176128,7465000964635,swapper/14,0
7466022300351,14,218433441,250564133,828211,26872610,1408096,97082,1978633,216556,71050,130291,7466022300351,Thread<01>,4471
7467028227977,14,225992443,282209677,984441,33830562,1399168,300397,5679162,286013,99520,127504,7467028227977,Thread<11>,4481
7468044620664,14,219475838,271563470,816959,32536429,1214155,80488,1799818,204504,110464,105339,7468044620664,cpptools,24603
7469047952775,14,228814096,263439853,967611,30149469,1353364,77056,1940562,208229,131502,193739,7469047952775,Thread<15>,4485
7470066588080,14,223776816,259469422,743429,23481867,1311826,167046,3423732,313799,78081,91911,7470066588080,swapper/14,0
7471070324440,14,222134036,267282553,855147,23497811,1232030,163759,3411715,277805,36985,45459,7471070324440,swapper/14,0
7472075875845,14,226037056,233749022,896752,27688667,1330318,256289,5169878,299756,42745,44317,7472075875845,ANGLE-Submit,4487
7473079220540,14,229579384,253437355,856013,28145105,1595890,390484,7526293,370466,39237,26040,7473079220540,Thread<11>,4481
7474090672584,14,222881444,267858166,681573,24884489,1382229,290384,6902941,386858,80467,143754,7474090672584,Thread<14>,4484
7475093893805,14,212941906,239360459,642945,21776539,1346165,298470,6315478,394560,64981,124348,7475093893805,swapper/14,0
7476097104483,14,224179602,229805955,1168002,27913913,1440053,426330,8973913,422076,69276,147393,7476097104483,kworker/u32:6,30743
7477111313880,14,217355636,244759844,751120,22230481,1491786,359048,6970124,418745,63813,101261,7477111313880,Thread<13>,4483
7478123972728,14,215455885,251974507,634705,24626989,1395231,241312,4914273,437672,33399,19707,7478123972728,Thread<15>,4485
7479146774458,14,221448725,245458477,906901,23935652,1295853,277045,5977128,397259,32570,40438,7479146774458,sudo,29958
7480151496100,14,221057986,247410979,759058,26480159,1467657,289702,5620472,402058,51208,30722,7480151496100,kotlinx.corouti,4179
7481154847453,14,214000468,204150294,716454,21992596,1501404,323833,7341471,409764,47757,34544,7481154847453,Thread<14>,4484
7482168976478,14,220108326,246601020,759901,24149509,1527177,253563,5396830,424304,35923,68106,7482168976478,Thread<05>,4475
7483172502441,14,215377083,247992416,860558,28544796,1295564,351104,6797508,392943,71406,27859,7483172502441,Thread<13>,4483
7484213344956,14,215178637,219516404,785858,22201642,1458476,251029,4991027,394373,34147,53177,7484213344956,Thread<07>,4477
7485216403756,14,225665180,249990261,820441,26652989,1406499,255323,5451559,396984,37099,48113,7485216403756,swapper/14,0
7486219415484,14,221887720,230745812,837819,23693048,1303125,270264,5642514,383655,26957,39146,7486219415484,Thread<07>,4477
7487263539025,14,217272266,248142103,731088,22484899,1346147,246691,5433894,445775,30121,25745,7487263539025,AWT-EventQueue-,4196
7488266682481,14,225458982,281354311,802800,33102693,1314570,304947,6142715,337041,45517,28354,7488266682481,code,4768
7489269434129,14,223372320,239614534,784440,22824091,1403251,231073,5033017,403293,16546,42391,7489269434129,kworker/u32:0,8097
7490294835185,14,223654820,256867751,679246,25038456,1267626,327303,6518551,408361,39385,35887,7490294835185,kworker/u32:0,8097
7491306164847,14,219137627,241979893,988578,20611480,1274455,262514,5271808,428259,29195,29334,7491306164847,kworker/u32:0,8097
7492338053630,14,230102366,281828762,797262,28597432,1433113,312012,7162465,427927,69401,36099,7492338053630,kworker/u32:0,8097
7493341233907,14,223749772,267647594,683090,26480220,1367371,314606,6078615,431004,81513,24275,7493341233907,kworker/u32:0,8097
7494358590975,14,219220573,239152922,696203,25238763,1641303,383153,7650504,389093,72255,37428,7494358590975,kworker/u32:0,8097
7495361941042,14,231505780,267647749,883898,27520978,1472921,337100,7534025,108284,72687,40881,7495361941042,kworker/u32:0,8097
7496371834847,14,213623335,265012548,763911,28478558,1366915,369169,7899224,378253,95176,102044,7496371834847,kworker/u32:0,8097
7497375075200,14,219840216,241833020,995269,28409057,1471685,361862,7493220,399162,57027,94961,7497375075200,kworker/u32:0,8097
7498388497824,14,111535897,118806018,511665,10689431,671192,153130,2314119,210965,14092,14045,7498388497824,kworker/u32:0,8097
7220052582312,15,309050605,277106586,2036688,36126974,2064988,154990,2856518,234075,73583,228836,7220052582312,Thread<11>,4481
7221062772246,15,301183828,273670168,1638621,35982388,1929465,130671,2895017,226894,88156,303688,7221062772246,Thread<00>,4470
7222075356421,15,304110469,308026431,1732699,40500676,1798310,139226,2924595,450538,105597,286220,7222075356421,pool-firefox_fi,30002
7223078559912,15,292502109,250718864,1811405,34462754,2081904,145852,2620352,502730,115694,349737,7223078559912,firefox,3314
7224085366809,15,301055993,302650727,1488638,37322057,1878304,504581,11573435,509198,131622,214376,7224085366809,code,4595
7225088596012,15,294876232,239667655,1781955,31731114,2087853,597147,11362896,459997,24746,107622,7225088596012,Thread<12>,4482
7226101950488,15,294873723,233101562,1892971,35054892,2288228,168048,2975152,233195,93640,290055,7226101950488,pool-firefox_fi,29997
7227131474738,15,294399021,289274487,1579153,37165670,1918811,132201,2864544,247305,113790,306274,7227131474738,migration/15,107
7228144163356,15,289848075,242676354,1882831,32872256,2107162,145395,2660394,241009,53670,177913,7228144163356,Thread<02>,4472
7229147735430,15,282498118,261421953,1547024,31758151,1776089,133932,2788592,236393,49199,239436,7229147735430,swapper/15,0
7230154332413,15,296034399,275490435,1922845,38106579,1941404,427984,8554657,474824,100109,265280,7230154332413,kworker/u32:3,28738
7231189892524,15,296624957,287643162,1489165,37057433,1936239,125732,2546293,240783,90145,299635,7231189892524,swapper/15,0
7232192988154,15,291040012,247881063,1893461,31613127,1859224,274586,5636898,401727,73131,68784,7232192988154,migration/15,107
7233196877118,15,288728839,250016424,1892315,31376017,2070064,294061,5723016,377290,106079,68376,7233196877118,Thread<09>,4479
7234200614462,15,303430981,269338009,3265846,38277036,1550060,332364,7980166,741177,125345,127025,7234200614462,Thread<10>,4480
7235210312780,15,277614626,242692188,1880306,31610701,1808260,248397,5192163,352804,89813,71429,7235210312780,pool-firefox_fi,27645
7236224206481,15,289085770,227615368,1891860,31649956,2019930,451410,8224862,475838,94143,76724,7236224206481,pool-firefox_fi,29997
7237227794867,15,278621672,241000504,1698501,34734207,2086713,446321,8902042,412089,99748,68827,7237227794867,firefox,3314
7238230735128,15,299126991,268611802,1841828,37796940,1917135,416166,8789485,488599,118542,72780,7238230735128,Thread<12>,4482
7239248873181,15,292571704,263852124,1684272,37103377,1909182,257956,5606486,365046,91905,71334,7239248873181,code,4768
7240274580868,15,284439216,276556131,1408743,36749624,1931073,248944,5219731,318087,113635,53289,7240274580868,pool-firefox_fi,29998
7241278046422,15,288526288,263095814,1807891,38806045,1955455,411226,8185248,307266,111566,75086,7241278046422,Thread<10>,4480
7242286387963,15,289226360,297000980,1468412,35673635,1747071,245146,5407358,465485,147348,66912,7242286387963,kworker/u32:1,27026
7243289930422,15,284969554,235720255,1908191,32739027,1891141,291867,6132762,482437,118224,65825,7243289930422,Thread<04>,4474
7244292904236,15,291984444,240911403,1753548,30901340,2117523,414251,7926165,478087,95510,144098,7244292904236,Thread<10>,4480
7245328379349,15,295939431,272394645,1759607,31362967,1944064,399091,8546378,416025,86183,64798,7245328379349,pool-firefox_fi,30001
7246331175565,15,303445835,250970113,1678620,32590772,2230742,471108,9157250,365295,98165,64089,7246331175565,Thread<05>,4475
7247384450839,15,292591324,238448039,1649096,36418106,2296641,616880,11034812,440746,141781,182225,7247384450839,swapper/15,0
7248399820208,15,304454292,239546990,2587862,32552330,1904309,350586,6340435,370532,70813,105816,7248399820208,Thread<09>,4479
7249519569083,15,291979254,250936249,3433991,37628041,1531596,676338,16228962,867001,124543,583028,7249519569083,Thread<10>,4480
7250534943003,15,285951257,253766053,1495773,34316077,1908114,250761,5565129,369150,108677,64283,7250534943003,Thread<02>,4472
7251538028457,15,296952121,246626372,1699177,31931436,1901610,260304,5760441,361842,105431,57776,7251538028457,pool-firefox_fi,30003
7252540770575,15,288738549,271885464,1520778,33547525,1793024,255106,5248790,353424,110659,70314,7252540770575,clash-verge,27227
7253544551450,15,283632316,239697188,1773580,33329155,2030844,313450,5915446,357531,99311,62822,7253544551450,Chrome_ChildIOT,4501
7254548584946,15,287601615,234393422,1521855,28459109,1993680,264887,5080423,371454,109648,60970,7254548584946,pool-firefox_fi,30002
7255554394237,15,287781163,246254267,1559927,32437971,1933952,271010,5520285,366936,118370,72763,7255554394237,gmain,3399
7256587601929,15,294911059,234451980,1876681,33819175,1981224,282461,5654385,369286,114264,69916,7256587601929,firefox,3314
7257592149752,15,288974254,245605941,1555345,29344258,2187033,420520,7658127,489844,87559,147766,7257592149752,gmain,3399
7258595152057,15,287587324,286732099,1473084,30853307,1842514,516526,10942217,457064,101613,168631,7258595152057,Thread<05>,4475
7259605993027,15,290688829,253421574,1638882,29528553,1918312,279544,5381111,379236,88402,69717,7259605993027,gmain,3399
7260611182776,15,283206136,255614244,1658214,29858130,1828488,252253,5721166,361527,94221,59171,7260611182776,swapper/15,0
7261614078447,15,286496934,243853408,1383853,29598114,2001511,250716,4979799,398135,90860,57389,7261614078447,code,4768
7262618376470,15,282862323,253332538,1543027,38966521,1930454,265683,5190218,328237,28981,55069,7262618376470,pool-firefox_fi,30002
7263621584481,15,287381258,231150375,1695633,32159404,1929009,401322,7956426,542136,24191,183200,7263621584481,pool-firefox_fi,30002
7264639278041,15,297218148,255285049,1922261,34437766,1914414,392168,7994362,508069,99214,57822,7264639278041,Thread<09>,4479
7265642500658,15,292054798,260215658,1836742,31211202,1921017,411409,8337513,468613,92458,56487,7265642500658,pool-firefox_fi,30005
7266645585412,15,284075534,243754508,1684892,37453517,1876955,437927,8186295,454964,103229,57711,7266645585412,swapper/15,0
7267648816279,15,292670800,291561483,1716967,38394870,1751397,372799,8739886,456976,123131,69546,7267648816279,code,4486
7268691596363,15,300170203,256324088,1705358,33166937,2038037,128502,2864279,247467,70486,77443,7268691596363,Thread<15>,4485
7269694716611,15,286918512,233187369,1662305,27057715,2016735,137600,2569689,259870,58485,77638,7269694716611,Thread<09>,4479
7270698681525,15,289508975,275201520,1343063,29756675,1778119,123337,2489180,259048,56847,44179,7270698681525,swapper/15,0
7271723672157,15,293259462,261826224,1579028,31191555,1971787,368605,7992591,497814,92213,190165,7271723672157,Thread<01>,4471
7272726830691,15,272986015,241110343,1524644,30446375,2058133,442664,7432041,474737,84866,165237,7272726830691,Compositor,4448
7273732141604,15,281387135,238156266,1706642,29532437,2030701,283309,5344336,465110,90331,59827,7273732141604,firefox,3314
7274735202229,15,290051404,263564231,1787777,30192417,1840253,582347,11473695,544968,84753,260093,7274735202229,Thread<07>,4477
7275754154732,15,290936347,260815441,1843407,34980634,1956479,276916,5269294,233720,77092,50359,7275754154732,pool-firefox_fi,30005
7276757108997,15,290320770,248688799,1709976,31024085,1822411,263857,5610895,243352,75132,100961,7276757108997,kworker/u32:2,117
7277760279357,15,286802497,241818057,1567222,31580954,1953230,559966,11194387,240375,66591,189813,7277760279357,swapper/15,0
7278772306111,15,291022073,254074602,1704008,35713205,1955710,283520,5546985,470961,97881,70886,7278772306111,Thread<09>,4479
7279775105341,15,285330723,266687743,1904334,32015136,1809135,397344,8439173,512294,99405,147821,7279775105341,pool-firefox_fi,30001
7280792094273,15,298940441,296554883,1580031,38555094,1781713,238984,5650390,429154,148433,57537,7280792094273,Thread<13>,4483
