sec  cycles      instructions  cache-misses  branch-instructions  branch-misses  L1I_miss  L1D_miss  iTLB_miss  dTLB_miss  elapsed_ms
137  188864324   71874107      2936154       14744973             1222820        143728    1176073   40589      46234      100
137  328929616   215444657     3640941       16706454             1224033        138176    1291833   82598      61236      100
137  229705958   133627900     3223694       34537384             2071827        163995    2483038   77630      77540      100
138  269878668   90420881      2561478       17691359             1270225        135743    1418111   65824      54594      100
138  132496639   43882949      1234985       9322969              1120000        112630    822743    32642      26463      100
138  1870305540  2152504203    13631032      400355256            8224541        307939    25022371  250642     3534905    100
138  178346391   58980338      1693379       19168166             1360805        171811    2599581   114134     162148     100
138  230380010   73374857      1979598       14399807             1186365        91399     1212911   36367      67055      100
138  153178514   47299069      1564934       9502737              1468503        190514    2017671   88247      87141      100
138  248207456   66515260      1423815       15408629             1124463        90058     1650243   64430      56152      100
138  196385327   61604027      1581661       14414999             1535769        139084    1171334   35588      49964      100
138  437479019   306653767     6698628       52320332             1979607        192461    2090214   95803      89214      100
138  238649258   154593906     4603687       42261978             2763506        249395    1972916   131968     95254      100
139  324683222   510400092     4772084       141897486            2498438        251113    4797900   175118     218517     100
139  176054577   108971618     3257400       67106430             1684891        140460    3347318   102550     149018     100
139  209888293   78615460      1871343       14154176             1242287        174382    1934503   98733      82726      100
139  2344285370  2001376582    13727723      390120186            8214622        268061    24502113  170685     2640149    100
139  300182171   205534673     4647290       33698322             1831014        144699    1479863   66660      64663      100
139  149966844   56306664      2942928       23526832             1683865        183430    3016851   85523      82386      100
139  184542672   59095253      3727305       94939346             1605473        127900    2954045   57823      67860      100
139  148759863   47127360      1842318       12026391             1388556        144469    2050576   67956      101512     100
139  330866554   276454156     4173945       45874093             1474419        166614    1274185   71339      51473      100
139  414737712   554854319     5635934       82528084             3197490        344603    5240371   192838     232379     100
140  442155265   457357334     3239044       142006780            1949201        166604    3459134   135652     203002     100
140  178728778   109664237     3615514       64722030             2878099        175688    4041588   85587      93094      100
140  351166743   474891978     3523250       128396521            1529914        167653    3543418   166299     218514     100
140  350362234   268738877     4845362       46668212             1275845        138705    1190922   34560      36939      100
140  1887939765  1763372187    13574980      316086774            7999313        370701    20830322  262257     2002283    100
140  322900201   472982725     3962918       149936974            1617755        144293    3282022   70717      148989     100
140  124008089   33630813      1053164       9881031              994816         113543    878336    46973      45439      100
140  367237092   278927008     4227766       37608571             1228575        157288    1534490   68137      93769      100
140  431231955   434610654     6073381       59323564             2179556        318115    3889588   144569     180128     100
140  202890895   63638992      685842        7411314              714267         75647     692187    30112      38698      100
141  327118264   226793712     5540984       93757081             3057807        300471    5805525   190177     154756     100
141  339002625   302493025     7505603       62303544             2205838        261112    2818535   83827      71293      100
141  125078295   39737173      1453420       10875548             1142666        147625    1205136   47713      47825      100
141  2097519961  2288703807    13271049      401549136            8803917        277063    22020635  186162     2657380    100
141  234546374   66554202      2271750       25376609             2510922        223332    2835168   74286      67920      100
141  362518120   171851827     2608305       21427063             1717814        103515    1104057   67302      63438      100
141  220579926   70686859      2681305       19387396             1313976        158071    1390207   58579      57093      100
141  458096732   288614817     4895854       49460848             1837558        197274    2611809   84934      113739     100
141  166247311   126195357     2601947       30044559             2350078        211540    4438447   124029     254807     100
141  438875868   666531201     5947709       162535347            1707999        147808    3232104   72262      135649     100
142  196460265   71619099      2585171       11842928             1137481        117095    1226447   53834      53627      100
142  394492392   96241167      3178616       18014647             1618156        168405    1759946   78619      69459      100
142  266172941   86008229      2514238       13929836             1343986        136366    1227234   79948      90693      100
142  472197327   450179926     4667941       91638152             1522922        139729    2934806   131281     179465     100
142  728772092   637545203     7219661       98967994             2719859        159952    3710700   84469      177180     100
142  1007992314  1135686484    7721032       265728707            6858211        191391    16971462  51005      1766227    100
142  378341943   258474684     5514425       58404587             2384658        236589    2488184   82819      103448     100
142  273958967   548184283     3195287       106875550            1898695        268008    3813772   150697     197155     100
142  442561216   625647573     4707847       174245017            2182336        279881    4105564   73433      108116     100
142  195305388   86043728      3643267       29476696             2188273        210335    3785726   110189     117106     100
143  1598348132  1440320371    10510689      275958075            6472478        246756    18856720  215400     2333544    100
143  209769851   143318485     3586161       23769184             1715136        198649    2915810   76908      125122     100
143  332541316   584516438     3738121       106480757            1315072        124765    1895682   100746     105359     100
143  437132614   647978999     6881021       223496267            4042991        555006    13269946  133239     149646     100
143  269366859   86836304      4966261       32469140             2376254        238402    4869938   86605      119763     100
143  293726139   152571995     2329601       11017829             1287018        163142    1540824   86445      86750      100
143  182007930   91106708      3132126       28103551             1769157        216471    3091224   112519     105110     100
143  213662895   101079066     2444315       12515497             1105317        136785    1240407   65442      83857      100
143  266025534   367414699     3946260       223384975            2316519        137784    4618411   80185      130213     100
143  205344039   82330039      3308078       16987486             1535508        198737    2731942   78064      105064     100
144  1570461481  1600204965    13298013      387766844            9715265        234544    25272772  111213     2766101    100
144  203583296   123284566     2575051       50632906             1965141        155973    2890386   60639      75596      100
144  163407411   54323148      1891715       9435347              998316         110248    917309    45753      64910      100
144  211112980   79681014      3125488       17619884             1549574        148483    1924866   54407      62674      100
144  322331374   127536731     3075704       17679344             1310934        138173    1270673   73187      51069      100
144  410021488   323451725     4957425       55465013             1990216        174238    2204189   63404      71530      100
144  1985613666  1856662619    14782561      346163668            7562932        285032    27140060  203806     3016108    100
144  373726501   242150994     3688837       28490433             1630804        176866    2813422   117259     144796     100
144  219193030   68945455      2878446       26748163             2234789        255989    3678835   165072     151089     100
144  248676811   86932913      1722459       16943524             1134666        113948    1240125   80485      93739      100
145  303305722   140562066     3257097       28419779             2258454        135958    1146378   74140      87152      100
145  157354675   49527966      2169260       16441522             1306663        171346    2041743   96181      99339      100
145  166001249   102246832     1829820       51398081             2492245        173548    4779065   89217      285638     100
145  198482409   58656532      3170506       44830971             1445725        120942    2950645   54801      85735      100
145  227923612   106300561     4163580       17010635             1255142        129368    1253655   55367      39334      100
145  357022747   154441436     2717060       14240326             1057888        104578    1560886   51940      65365      100
145  1880963465  1652010355    14408392      293491924            7849435        255944    18119042  167437     2075099    100
145  484652011   293460450     5961323       65588365             2256276        237699    2843947   129746     125400     100
145  392170434   530692643     4139154       106312113            3701622        420250    5693114   196524     183348     100
145  351425161   494777939     4306833       128523384            2050979        224165    5295563   182290     261466     100
146  252373965   135959262     3935708       72773266             1841764        168308    3890055   100302     98886      100
146  1626461300  1421167489    10368257      256906722            6567891        285380    20279893  298929     1904795    100
146  195630470   57895037      1645645       14264249             1077577        124802    1184901   54407      54177      100
146  291123743   186984332     2769446       24831294             1446763        105040    1843156   42763      176753     100
146  223731318   104821571     2774558       13296923             1395245        193280    2769457   156521     194436     100
146  171431613   61427005      3177349       20473096             2037890        212184    2227150   40563      44310      100
146  1587705598  1343361482    13300055      243000527            8299541        386787    19659437  334722     2355650    100
146  245331203   109890669     3777910       31706552             2246847        359397    4655626   206657     234954     100
146  519945875   719259777     4752085       120858099            3065069        348269    5869475   196590     201822     100
146  245941671   382581669     4897631       167521181            2533877        251524    5540526   130276     181443     100
147  314161904   329797976     2610371       35650555             1195053        120407    1421369   88822      152789     100
147  160053740   36246809      1007052       7559236              945257         130995    1378220   73791      87579      100
147  1863773875  1611871220    12286681      362164075            8714999        218072    21316693  146912     2368249    100
147  269487640   85806050      2930197       17320376             1639081        161962    1086257   31540      19280      100
147  482554197   238084040     4441388       40743225             2393744        204374    1829954   105569     75500      100
147  368552637   205331032     4067431       32416070             2273067        158028    1423276   54294      78551      100
147  166209349   54072314      2650648       25179518             1612686        237202    3291641   110362     140728     100
147  389642958   402482164     5770957       59973506             2137324        269848    4013851   99664      73825      100
147  362290282   267199805     4915698       65351535             3846344        264266    3250613   124857     137474     100
148  193363889   241603704     4458342       56355983             2397514        389822    6151442   221032     262083     100
148  406325666   673951301     4441243       124980325            2469215        187577    3353769   62813      207499     100
148  814310019   1208260542    2172833       242064919            9217609        276221    3938937   117008     140462     100
148  549012000   653493421     3501729       200646929            3114672        162629    4015094   129680     185036     100
148  1658609620  1798063465    13680863      353051362            8802178        261205    20717850  219253     2795174    100
148  283766021   113159954     2880437       28555017             2011634        179774    1502613   45145      93405      100
148  384572850   274525852     4997888       34063574             2004982        181872    1969472   61553      62937      100
148  167004642   44502591      1408310       9996830              1061419        105084    967427    67879      86726      100
148  509801974   359023786     8309016       73867876             2349225        225991    1909714   64181      50926      100
148  398815048   639645688     4731557       121733811            3028472        441899    6252477   212800     195348     100
149  295562466   390112293     3265824       137785822            1709596        139809    3106384   124212     204929     100
149  212347089   71850993      3112584       27848111             2724989        154635    3046832   68260      228866     100
149  160242515   44223916      1386938       9832075              1123113        142556    1653612   90663      100092     100
149  166012466   70931436      2524532       14075112             1441122        148651    1120823   57889      44349      100
149  226228411   73146894      2059316       14527664             867728         98494     970425    45145      66587      100
149  172663505   99294651      2714232       26445322             1747295        188314    2320264   66380      61917      100
149  166518670   53805043      3155248       16654192             2288320        246222    2906622   86954      122822     100
149  370641094   213208936     3690072       13543034             1166967        130627    1014340   61960      83915      100
149  399637383   395287668     8301527       77564524             2483034        271726    3462220   69254      97254      100
149  1595703504  1999949801    12056978      372792933            7631105        439257    23447343  371223     2998639    100
150  181322772   43070582      1235424       14278130             983510         125556    1681467   85900      127664     100
150  214300807   119856077     2765614       11899306             1327860        167850    2904724   80049      299142     100
150  169692519   55632870      1594276       10480002             932916         97987     982096    55068      64067      100
150  204562904   68466598      2999317       19482559             1518565        161072    1329801   36287      23043      100
150  331628340   227664429     3180482       21744634             1020699        133407    1339120   82281      89448      100
150  289979815   386425123     3836337       56556263             2121066        315419    3610494   101573     108290     100
150  421309419   546367518     3916770       132906374            1824112        206819    3228437   137713     200115     100
150  314268214   121996080     3214429       16818530             1709994        168556    1357183   64682      65992      100
150  338467707   213465611     5130636       48471803             3015118        296361    4107205   214517     176568     100
150  1439285357  1611914392    15941855      363119759            12148669       507792    31754337  318660     3838292    100
151  340449173   476945259     2531492       114248893            2374930        149658    3726811   99713      164223     100
151  492042700   597176064     5390098       201189880            2356101        179623    4262004   113124     280417     100
151  1380631510  1555873825    24913254      338455118            5098460        1312106   17039374  733677     568875     100
151  477318079   444862081     8334255       115099842            3143994        505817    7217338   292046     257618     100
151  212583574   73030557      3977569       16054993             1286945        141970    1744195   48143      51952      100
151  2117958639  2271951111    15612602      418275239            7207343        252151    22160991  87694      2456608    100
151  381509484   195817695     3023736       19922376             1518178        109288    1158389   45917      51815      100
151  398370249   243437113     5094757       65953678             2285720        201718    2293646   89785      64696      100
151  286623632   513244285     3628602       79314774             1652664        235503    3268062   102898     99756      100
151  336912283   449139013     2340867       123598026            1481061        152501    3403702   121034     173456     100
152  211981601   98518324      3566608       62650400             1674107        123726    3386819   63444      101723     100
152  283435392   115445481     2709557       17469492             1843579        160333    3322562   105557     314432     100
152  262726839   110036983     3065007       20780587             1369779        142730    2179880   82270      113937     100
152  363272000   264049181     5491865       50828465             2482205        279957    8184708   107251     189282     100
152  306485505   486286034     4253432       67507036             2143545        320614    3737556   157178     170153     100
152  348728509   177431895     3876279       29582245             1367417        97212     998663    59856      91628      100
152  158676506   59981631      3269852       28988990             2819817        235477    3275561   90455      69815      100
152  177580305   53960973      2893523       25661202             1649157        213426    3550488   129975     155313     100
152  253536370   101104961     2492216       11894540             1166087        151440    1684056   123551     141546     100
152  291209911   287329383     3216094       117023414            2227931        171953    4466709   90712      209411     100
153  872375882   760005424     8012638       206670970            3475094        162922    6673023   60747      428102     100
153  1366640287  1380050278    8566953       307395859            8458595        303811    19113891  196507     2134410    100
153  393118584   310523511     7480098       81478877             2323879        197402    1918804   57278      37663      100
153  333924818   536718446     3624066       82365835             1934895        338285    4432976   152738     159407     100
153  416777810   637575545     4437846       147527326            1674774        153839    2875344   114781     180540     100
153  261557806   172009196     4250156       65484473             2008472        169593    3745291   75241      91450      100
153  135150754   39403898      1487993       25740100             1927249        243717    3487959   191448     148933     100
153  156511050   53788291      1369827       9609062              768709         87397     790409    46193      100740     100
153  178680346   100414598     2869457       15056669             1053513        121665    1026232   29148      35469      100
153  216635092   159475401     4440354       94907755             2213509        187833    3917776   63374      77819      100
154  138370544   48889910      1609596       11697853             1160323        134655    942244    74521      105370     100
154  1953441012  1836431145    15443099      405887994            10763557       375011    24116783  240884     2091687    100
154  257682216   130748691     4280361       38542270             2026778        146511    1938762   77341      141182     100
154  152966100   54063540      2034611       21232007             2339748        188127    3582212   141226     87352      100
154  235751579   67602720      2005376       12531807             1037539        101572    797044    71250      76607      100
154  413624713   307342651     5454067       49429957             1568462        154989    943624    39005      39460      100
154  1626679558  1753358220    15850540      325065634            6947808        503042    20224763  354189     1924772    100
154  325013745   596636993     2948763       167854265            1760855        246899    5092038   196916     284213     100
154  283935836   320029768     4650127       127847502            2720056        178865    3460759   97915      94203      100
154  422277306   426545809     3376818       82093197             4496476        204723    4950749   100618     305333     100
155  178466481   66282127      1975848       9167559              1005754        90305     817731    63853      83880      100
155  1450566412  1326977355    12186231      318902317            8008447        248087    22725444  206108     2218391    100
155  356308692   483103614     3385603       92328182             1749773        147920    2832505   52356      111207     100
155  313349359   321644137     4898727       45189419             1754348        269560    3201070   97590      138637     100
155  380981450   569689621     4142636       130452612            2079460        194556    3030242   128522     158657     100
155  277777948   299059400     3582784       119824032            2118786        230734    4249380   107547     117700     100
155  1531369019  1337058275    11929552      210677784            6269881        340338    16313210  249439     1638013    100
155  356682900   187979971     4074045       33133966             1545417        149078    1192461   63811      83688      100
155  246304304   83277889      3519105       34961466             2492697        174624    4914802   73539      384051     100
155  224154381   83687710      3746723       32476757             2651271        247235    3417761   124649     107442     100
156  368066553   261120420     3215258       22074241             1300514        152184    1461251   106953     114609     100
156  1536802247  1508624340    11925056      317711472            5603362        167755    20154592  147795     2175418    100
156  526493192   327224666     5801833       47358135             1746893        172690    1842863   111476     105949     100
156  279644574   387167318     3584937       56768139             2126191        283039    3438033   119011     127170     100
156  301367354   527189246     3643340       135313862            1769247        199244    3416798   111402     189526     100
156  247619671   250097304     3349272       112569003            2107478        168300    3631921   92387      106565     100
156  1800692164  1657638472    13082661      272827019            6075083        285884    18340348  176973     2268996    100
156  500383364   726779219     4888718       197248879            9697955        423973    8315473   133229     436847     100
156  208946950   119947268     3430572       14725262             1386429        110754    1207869   51416      71407      100
157  201150577   130009051     2942876       38397285             2734243        270638    3122364   142772     148173     100
157  212875501   92529304      2969349       19089391             1442023        158492    2360727   78770      92591      100
157  1601287349  1412759477    12619433      260890306            7087424        349196    19739844  225758     2678103    100
157  218764116   85871684      2627724       13693435             1144147        168061    1567068   126995     116486     100
157  197632913   59732358      1727307       14296960             1092274        169102    2821292   119299     134311     100
157  527881730   382063430     5849140       54895732             3678867        268061    3478507   81602      256794     100
157  234669489   129134853     2558342       12748484             992902         119394    2280365   119379     166595     100
157  1680830973  1520257660    11973458      256286892            5204200        292947    13709210  222521     1232122    100
157  379524010   115410985     2045188       17649975             1149785        127340    1148035   111862     146964     100
157  176204701   71814260      2658016       17727561             1649245        159537    2651953   63522      67105      100
158  388529720   192943250     2826314       32282549             1993391        193614    1591243   101298     120570     100
158  230633155   132815772     3412901       16621518             1396117        178070    1667305   78632      68037      100
158  1677152403  1853856060    13618703      356809241            6884343        154742    23970900  136381     2666446    100
158  410345164   531473700     4029500       135267123            2103806        210687    3781359   124269     246256     100
158  695973571   702952446     6328933       160311277            3778568        205773    4850966   69995      273558     100
158  421558827   313345615     6320528       52436715             2268543        219343    2314633   94132      79036      100
158  291140038   420080416     4397288       63549304             2133576        313581    4030118   128272     122262     100
158  1842030554  2128582152    11204835      379227699            5339918        224473    18239849  165862     2043846    100
158  351263160   505711762     4182283       153732571            2190415        141753    3171830   74457      97985      100
158  261837568   129366352     2974657       27799258             1532616        150351    1767745   89790      97632      100
159  265591306   77252904      2463800       18307345             1779733        167134    2315789   89528      114308     100
159  380366678   310665905     4817693       49847096             1306646        119287    1191855   61450      83099      100
159  1997693590  1796341689    13384180      302208675            5082848        350658    20062055  264510     2869122    100
159  548175386   659611507     4629304       131511416            1825972        148766    3886937   124227     173829     100
159  483041000   799592348     3177729       204471031            2391742        145909    2926697   94854      99463      100
159  299144475   482941733     4725622       136992652            2056751        210041    3485115   77847      135717     100
159  179017327   85418374      3634646       61791666             1801164        141591    4076062   92065      129597     100
159  1724691560  1402656490    12927902      279047092            7816846        333448    14932318  121141     1358468    100
159  253841190   362618681     2794886       157647875            3585886        169779    5130851   77583      156894     100
159  226174920   124542951     4747475       31397982             1771869        201591    2782747   94734      97103      100
160  144292863   38464491      1584438       9214233              1146508        123704    1136539   44612      46176      100
160  470318757   270912513     3247504       47104195             2446595        156219    2052800   76683      108046     100
160  202468289   83999754      2325378       16942878             966448         119808    1478926   77329      65689      100
160  164316201   54960963      2626254       22616467             2137470        164076    1837778   54171      47625      100
160  219597325   77350406      2152765       13426253             1258798        134500    1403467   86759      100092     100
160  416360612   341897726     5943870       55366906             2058357        227299    2125601   82117      82989      100
160  204366480   111011523     3692427       41658801             2353570        225581    3496791   144458     143195     100
160  147270575   40466914      1843758       11458648             1210099        188168    1940351   113854     177326     100
160  157383362   109872272     2328247       71995710             1865376        134111    3245731   124106     147284     100
160  346342237   410617430     4606138       98297980             1933291        190202    1735653   60369      56661      100
161  375687025   252570739     2936040       41640877             1702906        125938    1310203   43477      38243      100
161  151118548   54485943      1790335       11198403             1033640        106585    828016    33919      35418      100
161  1672265394  1525622686    13227897      337425950            9022446        332408    25322122  190439     3104702    100
161  358541689   268957207     4186945       39072856             2068537        176807    1201948   58686      50424      100
161  545026513   687625488     6967792       95391422             3986206        387561    7066625   116397     137113     100
161  234691387   121515726     2924638       43878255             2015787        206794    4353784   107843     190289     100
161  275816065   428720671     4521572       121113041            2218784        286412    3986868   171271     200595     100
161  285472777   465495470     2489187       136845060            2060392        169650    4870506   127343     173212     100
161  340815290   634350183     5210721       168940041            2223840        136491    2921336   76157      145092     100
161  233754204   107709921     3987922       47226609             2793660        304965    5753967   152980     178234     100
162  151872120   51685461      2209273       11717724             1234162        121718    1291285   53953      105274     100
162  199050628   45337260      1575793       10124682             953347         121073    1364851   78221      89302      100
162  254168786   101888784     3187942       21004035             1991562        174467    1450053   59634      57670      100
162  323270530   237892915     3606381       27390619             1414571        160473    1604945   69769      82274      100
162  416796246   487613209     7156402       74070778             3079255        390003    6074267   230098     307406     100
162  333787263   555795130     4305051       150947956            2698617        265929    5410650   176288     243765     100
162  1484709486  1501228835    13554909      405722881            10246194       456333    26059050  422611     2504428    100
162  326835285   145922787     4422367       28801823             1747426        220718    2463208   85019      115872     100
162  370570649   208461065     3568659       33106690             1759237        137086    1878377   116955     93745      100
162  243065874   139747025     2874256       33317851             1820825        225548    2864484   139662     121553     100
163  152422429   39747002      1334728       10810418             1179341        113416    2076228   61225      87820      100
163  218024757   89766440      1753707       10906863             943793         109951    1576309   55887      70017      100
163  191886319   82436375      3715281       15529375             1280323        115255    1592519   40849      42877      100
163  517624895   329485769     3878370       45364585             1538152        178877    1301789   81390      84661      100
163  148696426   66336112      2273583       13822521             1006228        109558    668863    28292      21957      100
163  281398357   492974306     3267105       124237466            1519770        192167    4278023   122149     184980     100
163  182160839   206134631     2342113       101644047            1911831        152052    3254985   84775      106252     100
163  283091919   157558206     3300938       22682276             1270018        134220    1308588   90081      148722     100
163  197955683   99596111      3472136       32758546             1953184        144526    2326683   101926     89537      100
163  200457866   78629158      2449249       13664257             1212816        148529    2047913   107219     93978      100
164  187911185   67172761      2646341       27515331             1915092        220538    2912953   126400     178916     100
164  2108050386  1630251034    11674092      286005868            5379264        325938    20859990  244098     2615613    100
164  474801966   179491828     3185945       26999243             1705282        171785    2688981   82928      112677     100
164  537271968   325031195     6478005       72144015             2911440        238093    3294809   108781     66599      100
164  311018523   457638177     4468802       68270526             2106147        281678    3507936   108444     113759     100
164  382712751   533636197     4418613       131107552            1489189        132430    3858278   94933      187119     100
164  212248940   165084623     4186393       86665773             2388209        260469    3729173   137733     144588     100
164  277507794   175337316     3521735       27047819             1917889        204089    2478080   98222      139355     100
164  241402113   138236252     3911934       31219757             2256394        189164    3195703   105033     101386     100
164  177269804   128672539     2855470       32271955             2060744        186276    2056786   90996      87430      100
165  203536936   81397251      2546213       20619055             1239584        129704    1270694   69150      86379      100
165  1802028171  1548969615    12546678      299751333            6691714        235197    18626124  130303     2773414    100
165  429448076   406168933     4987902       75814851             4221542        289868    2663842   71556      162176     100
165  356721436   465277043     5843309       67172883             2397653        290344    3277779   96630      117901     100
165  350047064   559361878     4670620       142017692            1869850        222313    4329124   144691     250308     100
165  225131765   212545559     2841237       98255922             1980421        134468    3407971   118527     134883     100
165  278597654   151424309     3957881       24555085             1622287        177734    2235167   76807      88031      100
165  210636059   73579085      1932049       12061158             1299379        141945    2116571   117731     119422     100
165  475376802   281766315     7159413       59665057             2775518        320769    4294022   202849     164083     100
165  258481160   61419588      1732124       10040164             1159804        139995    2258076   89853      92556      100
166  1986997479  1714688780    13458046      322929989            7345903        401717    23761895  308547     2920159    100
166  1076485373  952792965     16159985      220591788            6571864        820221    11723371  634346     622915     100
166  872437418   846210457     17280657      188075478            4815831        889398    11752620  533657     470303     100
166  368620179   409292846     5817451       55901042             1946299        289951    4038226   144840     211887     100
166  208486395   254489985     3033920       130978167            2564751        208661    4381261   106876     96089      100
166  237893808   89391016      3150734       15210327             1459285        181646    2843391   116353     156454     100
166  229008488   153983094     3129595       29563108             1756970        140837    1488730   64355      85418      100
166  167209864   36176421      1595124       13613628             1334369        157314    2805073   128933     138154     100
166  176069660   81603426      2437807       20820783             1773083        193288    2479154   102236     124328     100
166  1855163083  1577410939    11314620      300625623            6295577        200428    20375273  175702     2618588    100
167  546982866   329349521     5453074       38247266             2678880        192686    1756239   94221      114481     100
167  365440446   245077058     5822168       51612465             1532569        174881    2135247   63745      73630      100
167  287708104   496551513     4309542       74502208             2002858        318257    3633095   156818     167278     100
167  323355808   528905765     3236540       132213675            1536891        120907    3977441   94867      164306     100
167  310489980   244281183     4376554       110814891            3332476        288508    6628181   129408     203648     100
167  188496619   80942838      3365428       18203314             1546809        185543    2507994   102656     117410     100
167  153192625   59427674      2095983       14540817             1378516        129077    1734533   63697      105013     100
167  229741154   191623294     3258757       86906874             1670482        158829    3574887   114216     140788     100
167  359240189   705833236     2447832       130711962            1336954        163708    2368106   79780      68163      100
168  317803095   266914909     3536239       113104102            2222248        137165    3585542   64557      196782     100
168  171529157   69675063      3725350       17385984             1441380        199481    2916644   82528      97218      100
168  342022825   216309248     3211340       33059517             1699483        134166    1784818   68224      86645      100
168  345609038   258212202     6694392       63213311             1968971        244180    3201405   93224      83066      100
168  1278289093  1307941959    12375661      242173874            6185701        257420    20070508  147992     2827283    100
168  354689417   424968559     3546066       138067777            2081392        165604    3927917   106930     168895     100
168  293377216   190289984     4556103       36302397             1783722        157846    1164127   70564      74955      100
168  198668659   69892507      2811235       21110471             1617822        222854    2323421   110637     149793     100
168  198291047   100625950     1398283       29011220             1602617        198387    3934349   152225     196539     100
168  298882508   206463693     3056064       48247321             2108013        107789    1562548   80572      68446      100
169  200641025   64443668      1937146       16379956             1409818        145296    2040434   105993     74306      100
169  376723912   281596310     4727363       36947964             1194682        129340    1154586   30495      59371      100
169  333261746   385515606     5319789       59989061             2362031        301116    4226598   105282     76747      100
169  2063894094  2145051505    18773528      393957220            10255661       593885    24919735  404252     2571064    100
169  169839716   116371830     2267362       83205885             1999233        197010    4085808   135831     204137     100
169  239978621   164440782     4415860       42054975             1999390        209275    1841429   119053     127940     100
169  176377991   54429895      1816315       13319445             1549515        171957    2890535   112483     103078     100
169  289406822   239075124     2075998       41404014             2130186        111506    1724023   67820      91862      100
169  168654778   76504123      2965217       24662248             2672076        257610    2043884   71194      55378      100
169  187051939   64015383      1905757       9101879              864537         89623     1247384   49704      58522      100
170  275589660   235783736     3432333       26562265             1946848        205906    1482042   65102      31534      100
170  438969009   195017987     3050288       23337261             1717043        149598    1564002   61676      85540      100
170  1921329753  2018893303    18268792      434193880            9814845        457518    26224443  320602     2926592    100
170  325016596   506381729     3910274       161632276            1880290        156570    3655854   111600     213496     100
170  571708263   792137810     6882200       146281568            4391124        373477    6741619   260365     221539     100
170  392918461   443316431     5605329       141816878            2718821        173720    3963791   87586      82439      100
170  141869687   47463953      2123966       14787488             1320218        182106    2306189   126467     157877     100
170  182315440   66298272      2346702       11713899             1283257        149735    1692989   88901      119599     100
170  155086879   36989838      1181306       7516871              806215         85758     771536    34024      45353      100
170  322643787   328630465     3493854       41297599             1912569        320092    2785550   125067     106637     100
171  354679690   201916734     2770369       36763694             1961290        131500    1294260   58933      80905      100
171  2300947532  2086015259    17860725      417651194            11364378       573446    28101514  361435     3170584    100
171  479598945   363327078     8026916       68771578             2873384        287434    2854884   115935     128129     100
171  680675196   561107436     5564374       78976674             3365854        240461    4063774   176236     166261     100
171  381472356   567423972     4065325       137211483            1735681        164444    3221589   83962      103169     100
171  227668616   115539598     2845164       34245265             2321071        180338    2585436   113596     127921     100
171  2189829371  1862813076    12619158      337567592            7286169        484357    23796704  356720     2425313    100
171  199102393   76708290      2887162       21122341             1192523        121911    1085551   42107      40716      100
171  157739639   59697558      1108927       9896614              1018417        109967    1234588   52722      62688      100
171  342294523   235782736     2996747       21340556             1109798        89651     858613    24990      43041      100
172  346034862   299334200     5550181       53249041             1866043        185452    1884424   79942      35375      100
172  402474374   648688480     5084031       118190484            2235625        285188    4434879   202442     289806     100
172  423133190   676837757     3772240       119419429            2439733        155220    4404811   94556      259452     100
172  206324332   82288742      4727916       51685127             2108708        171084    3842796   90569      144098     100
172  285955028   175297190     2409013       21330129             1390482        171961    1534147   136426     140154     100
172  1743330871  1869318927    15537834      412536989            11499524       317819    25823576  174221     2239318    100
172  233428954   97472175      2553816       16478381             1703319        220120    2607254   183382     188774     100
172  120950146   31687200      2052667       20076164             1580500        216521    2233994   82269      68717      100
172  314645068   228012224     3415618       45550402             2121358        115322    2751758   54523      161414     100
172  468257725   274564426     5633638       57930130             2625061        194613    2580886   85083      53023      100
173  364574636   347929572     6083976       56161135             2647489        271689    4518383   104859     97152      100
173  366778190   621727202     3989973       90936808             2040315        267502    4727424   158718     200144     100
173  314011082   466190150     4020215       146619024            1897497        159684    3384641   58408      121535     100
173  267696559   121474126     4528117       52795291             2455090        203826    4302628   128981     137540     100
173  1702196563  1693844562    11837442      309359179            6794819        254293    15314609  227940     1579465    100
