sec  cycles      instructions  cache-misses  branch-instructions  branch-misses  L1I_miss  L1D_miss  iTLB_miss  dTLB_miss  elapsed_ms
135  483722237   166475389     6444736       33190560             2782794        282718    1929411   131339     133150     100
135  816590728   225659505     6424217       52633377             4381469        473541    4973818   140897     294303     100
135  2989862340  3090624837    9800541       314250904            17235847       1038182   18665884  1631251    320804     100
135  220339826   106116368     2703011       13071717             844917         95624     759332    33285      33704      100
135  225924001   109025087     2010290       27250007             2461444        149803    1386080   52995      59307      100
135  152212523   48771750      1804062       8127012              832019         62678     619924    14708      17709      100
135  144603385   59523181      946263        10832166             1631311        91992     1440833   77509      111201     100
136  116216980   41952337      1174416       12834863             1182458        103182    1191217   45013      52832      100
136  633656246   434589381     13166683      77092428             7955766        572467    5928050   239674     182821     100
136  189434695   84067613      2196801       11576902             963316         96339     582959    17427      24383      100
136  124921585   31667572      926714        11499533             1036863        125879    1369396   61489      45429      100
136  231057637   108078155     2144950       19143698             1379581        113141    964309    36875      36124      100
136  2840214068  2997867071    4016132       261081657            16112970       620591    11313332  1402512    151139     100
136  114024254   28806895      555581        7388978              949543         134546    1232843   66783      62743      100
136  279479423   130639600     7367931       27967963             2589692        177328    1803685   73319      83754      100
136  180907437   67651099      2645417       17665224             1553663        209714    1550213   137222     131203     100
136  195897977   93675306      4965493       22996134             1880257        299481    2373314   164529     128990     100
137  211629853   97056904      4013596       20117456             1597904        199833    1258757   94196      89487      100
137  123924720   33722769      764248        11119592             1244569        132629    1223648   62404      47577      100
137  142050336   40590103      1866307       11634043             1174447        164563    1758582   98475      98058      100
137  197078496   73872657      4837269       18770916             1291217        162073    978514    50691      65296      100
137  325062717   357178051     2492258       38276355             999125         101340    1041962   53619      20411      100
137  2810281423  2749769217    4896976       263557891            14212861       778125    17794177  1334544    236706     100
137  149048195   69453226      2114631       9138126              797064         74325     568222    29748      33158      100
137  130321813   43309913      2256295       10258917             1095157        110672    1065454   52367      41594      100
137  129579491   44848032      1430940       9329944              800888         80467     749529    35260      48583      100
137  175255064   63195187      4129786       13934274             1700018        258393    1825476   103677     71815      100
138  144252313   50236170      2135571       16855202             1482951        223691    1918977   147124     124349     100
138  266938954   109835957     5553580       28623043             2564319        293272    2439292   218893     166314     100
138  295611091   115800587     6824233       30722067             2397129        311591    2256993   188297     105109     100
138  343331761   160848688     7110828       20470885             1786977        210250    1601534   120734     99968      100
138  330110014   403950920     5859541       50455866             4020537        436132    3874150   381970     174935     100
138  2781546059  2666291523    7735310       266184019            13946601       799588    15556661  1484757    397309     100
138  202220667   89750185      4845061       24455012             2114589        298674    1948472   137429     105845     100
138  236383384   109791597     5226979       32185302             3510456        396871    3058378   170988     136646     100
138  262140251   87422910      4263274       18857528             2050124        210403    2817261   138042     195727     100
138  233973237   74304139      2762585       17840443             1501458        249263    2485373   218122     193588     100
139  222517983   72670439      2839682       14921854             1488954        180023    1526842   148555     123567     100
139  259142330   114294851     4732191       16436001             1636853        195416    1661584   173777     136263     100
139  310026690   110536324     6212059       18825891             1874343        241802    2549886   173694     167877     100
139  324776781   145497885     8353682       35356333             2744778        342624    2895956   197088     137284     100
139  281875185   141057931     4065015       30116922             2159999        251188    2200314   225716     127920     100
139  2568437029  2986985338    7287710       293736437            14743250       872603    14316613  1272557    238346     100
139  211136939   89416850      4881366       17468139             1558216        230365    1557798   93245      121278     100
139  217416464   89350676      3421091       16279851             1428381        182872    1509917   137476     142511     100
139  221676893   99007927      5559046       25768938             1830054        240534    1839595   133756     99451      100
139  321750965   204826012     6147536       48276586             3420269        286972    2384152   185537     139059     100
140  476089543   316146657     11885847      64032420             7897771        544257    5353497   214416     169835     100
140  441471063   106021146     2558987       26087646             2700095        272833    2548466   132735     192230     100
140  807385523   339028722     10718453      75453961             6605860        555018    3744024   130406     129819     100
140  610161438   174402150     4483276       33058656             4243881        348872    2018197   141421     163118     100
140  699788809   551786073     2081369       50246115             3186242        205436    2460567   283385     60369      100
140  2160915895  2155598177    7899806       195235887            8917142        582957    10032500  534136     309493     100
140  181796734   64573999      3893378       18232383             1436297        197159    1427496   70414      55412      100
140  232198953   76290937      5062225       25578518             1756102        211444    2148545   103005     93823      100
140  219301883   82303526      3401191       20487019             1442524        186202    1622733   142446     104489     100
141  159873870   49034640      1605177       7702014              794559         72091     711364    38892      52736      100
141  307610700   161077418     4488442       42766255             3697405        193345    1940260   84901      57921      100
141  663000344   570867334     12347477      127672043            5461437        684209    9744942   336304     263685     100
141  271340277   112497729     5698083       30735592             2512587        368471    3014151   264379     184863     100
141  321634246   164329492     9332098       39163971             3009237        459958    3733830   210548     123181     100
141  1283580183  959684700     9670043       65882796             4953088        511752    4815596   413688     104379     100
141  2008812026  2012144485    11952031      166588855            7967483        558772    12189491  405927     474722     100
141  946096772   365298270     7407392       45214272             2835046        305993    6716072   159277     299054     100
141  769765169   235338783     5636019       80269125             3906141        308352    6290686   77012      137549     100
141  774855007   310940833     9208530       56657171             4609792        384613    3142578   192462     202409     100
142  852662073   304485848     12026107      54030082             4533002        573374    4150149   346986     296247     100
142  866725993   377960251     13886068      75933502             5765878        530935    3403466   266933     164387     100
142  726844159   233364461     6983191       49420645             4938110        559558    4267584   350310     311057     100
142  820787205   313200854     10085624      58701542             5384174        510550    2736266   160060     153093     100
142  575034799   133055454     3240266       44482530             5334819        501380    4417698   242690     252908     100
142  1218946878  1049375865    2836266       53444100             3825437        284967    2709422   314636     89019      100
142  742415972   652739186     3723254       37599185             2236364        141411    2977306   61901      55502      100
142  142070887   41205744      1153739       7061167              825897         65994     734128    21907      23140      100
142  137997618   51454648      1463714       9076847              833636         97194     835472    33643      48236      100
142  143647935   45312263      1951175       11043309             1011477        115696    968286    50015      45653      100
143  129728700   39244711      824679        6417662              705436         66278     669548    34043      26461      100
143  137421499   60192051      1198897       32873793             2731989        186905    1920220   108874     68457      100
143  451907632   434218667     3399083       38150435             1185378        94599     1071169   31338      46936      100
143  121561865   47328894      905876        11785631             1376936        154406    1231240   68851      62764      100
143  172076089   67631747      1328765       10698857             891582         132986    1469281   67678      89685      100
143  1207175862  1257419342    8206717       93375458             4191205        257423    4992899   332752     111836     100
143  170937519   66862905      2374373       58003768             2329842        223095    6008791   58290      85898      100
143  153709099   58873290      1370814       9984646              812294         81567     924336    44970      48914      100
143  188936265   52042075      2212697       13433802             1010748        89782     871657    26899      19963      100
143  178096123   62169458      2497138       9288342              1034154        95681     870629    54290      53243      100
144  129635636   31494409      937422        7512087              873379         104370    919546    57371      64403      100
144  149409479   49435484      2388374       12076174             749980         79466     764137    30816      25298      100
144  338136448   149019811     4389659       20192009             1242265        154344    967141    52102      30790      100
144  164767856   64155627      2340816       11573153             1068105        95855     1025090   57576      64689      100
144  142127779   50495343      1436755       10993390             907459         91087     716937    28040      22248      100
144  628118378   531472436     4446468       78543691             4803968        394156    8876223   464371     141654     100
144  135023820   36849138      626344        8790176              1186146        115529    1217522   92449      74381      100
144  159409848   72898098      2911415       14637599             1093946        111588    699869    12513      10871      100
144  146527426   33558777      728897        6067221              710778         61172     652288    14314      27077      100
144  133131116   30051080      636877        9669780              913986         93545     978003    55882      34992      100
145  336644718   206263423     5551048       40685747             3292706        150603    1854777   78785      62432      100
145  281207568   110471688     5962747       20859455             2408890        271136    2127128   113010     116804     100
145  141882423   52939770      2164798       13150015             994998         149817    1165092   68317      55348      100
145  167915803   60563410      2614916       13546997             1229003        102975    775916    18056      16924      100
145  123993023   31423353      761633        6366927              770284         79720     1022181   29083      46455      100
145  748985245   892474470     5770506       91640532             5780338        463365    8485643   567816     144682     100
145  155304968   47878590      1825471       7949240              1008123        106938    799353    36986      38783      100
145  152817402   49836712      1241260       11566617             1138218        103345    871423    31208      28854      100
145  153708967   51833661      2069459       10168409             861928         87290     801833    20416      28815      100
145  165248029   68948506      1763210       9411651              888788         83389     780600    31632      32509      100
146  116772350   35718777      1942053       11399536             1006967        112628    837792    22751      25211      100
146  1120096597  1461897541    9029888       270419677            12367445       404289    6317838   148804     173495     100
146  288615448   253835425     1052928       19974990             720154         92788     853446    49061      62457      100
146  136839396   43664232      1869075       10620307             938850         97665     918975    36101      47371      100
146  148907591   50576638      1151965       12072926             829504         82661     851040    30261      19125      100
146  945945541   1267074000    5855118       126292266            9479668        384200    5984001   845540     158196     100
146  122359774   38880978      856263        13486029             1059223        116351    962875    51280      29360      100
146  138629875   74184390      2225906       10742729             1016767        119337    838659    32369      37795      100
146  333424215   313376595     3987591       21700877             1838919        157398    1313787   39370      51768      100
146  380488542   446929355     2574966       100837543            4714572        227383    1621017   51302      49524      100
147  137280251   40484684      978502        8715669              844052         85052     1013054   48961      42144      100
147  127457066   36209395      1256760       8370830              764304         79458     620112    21067      18799      100
147  234904337   67350166      2750513       15149487             1494208        179549    1778493   70936      81772      100
147  127228338   55588701      1745318       12658771             1083576        133710    958062    89106      84029      100
147  150404614   65266542      2840029       14823995             908654         128753    904737    20385      29722      100
147  1247985649  1361180046    4778044       137188774            9773931        571209    8333332   1139925    282212     100
147  151705501   60702382      2626725       12657489             1308995        157157    1200603   47858      57650      100
147  142378983   37105941      954047        13433159             1678591        233358    1797737   91148      67374      100
147  264416075   86862713      4499284       20213765             1627790        198550    1485136   67677      42983      100
147  201885906   75426473      3592311       13403620             2045741        261350    2118111   152846     149672     100
148  129842555   33309081      1430321       8894919              821861         117327    1064810   53124      43717      100
148  152874636   59505627      1599053       9514730              862302         78092     735588    45946      38321      100
148  129397117   53417044      1674068       10233588             897185         87860     985321    20586      27120      100
148  143999584   43260977      1136785       8427097              875005         93736     854196    50125      56370      100
148  140969584   48760884      1808638       12687433             976418         86475     910805    33853      23046      100
148  1317281234  1428635478    4956652       157485634            10501924       651353    15471205  1285613    308462     100
148  162918423   62044109      1931734       15754277             1451852        118827    1684271   59653      78043      100
148  290570022   117209080     1916766       8720009              922016         130919    1770957   61912      86146      100
148  133321607   40592327      1171192       13650252             1175457        96612     1063747   53431      43896      100
148  185428571   78422371      2460029       7726980              891922         74198     553813    6539       13115      100
149  1026142119  1355295290    14692804      307875917            5199832        785321    10313752  501162     402304     100
149  773370456   852541377     12970029      216339835            2877896        761762    13167629  651656     407681     100
149  459697455   428788444     9370443       101425195            4258607        263912    5706385   59028      64526      100
149  178902743   61238990      2653053       13529096             1158891        175418    1537426   91279      77585      100
149  192345208   77306097      3256713       11303343             1179468        144376    1097938   89232      72578      100
149  1360158625  1630961886    5411361       167049875            10525821       659182    14554655  1325634    276796     100
149  124366667   36962103      811393        10786892             973492         108740    993239    46004      52546      100
149  130871033   52482925      1209900       9634467              1009199        86862     736931    27554      28640      100
149  135716794   43329239      858745        9720514              920289         80660     687918    67881      59943      100
149  136905905   42156194      1971612       16745482             1224375        129431    1563643   49236      46111      100
150  672352342   431211556     8151652       94550860             11957656       487682    6202634   135839     107584     100
150  123481683   54046455      1594007       8968676              840580         95610     581099    13553      20605      100
150  113828965   35322926      687384        8616009              870039         108182    1034055   51720      42732      100
150  161261522   70667618      1404715       11924416             1054706        107202    905259    47484      38779      100
150  167283434   43964809      860985        8352026              906045         130249    1726539   76894      132622     100
150  2013761026  2874880930    5449019       274372952            14977644       748525    16610795  1672486    193563     100
150  133021467   61137849      1243689       9085849              849493         88930     770001    29558      28782      100
150  139102677   33617263      872052        7235277              794073         112589    1005244   54743      51187      100
150  166044157   56134578      1833847       9983680              947691         74399     670472    19857      15473      100
150  132314368   40260343      957747        14185235             1117189        114571    1203749   44316      26574      100
151  190759990   89555865      3471992       28109737             2851516        169353    1817020   43498      46676      100
151  348599728   201684037     5975766       48069345             4371703        242758    3062308   94746      77114      100
151  126020679   36015433      1054188       8387383              888522         75717     618254    19253      37438      100
151  130959814   30247799      718615        10385522             876535         104372    1018173   42104      41632      100
151  170847835   68236941      1949721       12025648             884969         97076     855234    49373      46649      100
151  2365161883  2903399856    5182587       281092315            15577527       886895    17344139  1572445    187203     100
151  145708675   49554642      1072722       8685514              743611         70014     879726    42228      40425      100
151  133792549   45192514      906376        9570805              901927         68495     827328    29265      29486      100
151  151275187   52117081      2073080       11818707             1106479        149859    1167332   61770      38109      100
152  142254727   39434245      938355        8447080              1147241        158350    1106618   48132      46938      100
152  152738471   62579191      3249290       15261172             1135982        130506    1140264   36862      24724      100
152  144943319   41974264      1016389       9905954              858888         105375    846886    47104      37997      100
152  127400908   32776355      1432659       8089209              837585         95425     996150    38505      37738      100
152  131038263   58159119      1779015       14698995             989576         106050    709742    19652      17027      100
152  127465399   35951567      533933        13973143             2143621        226895    1821095   84423      62175      100
152  2537215234  2911663352    4088417       268798661            17657013       801498    11294769  1698072    118144     100
152  159570292   69907359      1782305       9561307              827988         74270     843446    26075      52491      100
152  117270740   32180564      642588        7840026              878474         77715     879775    38134      51467      100
152  162551726   62897922      1982025       14152817             1099505        125337    1057014   43515      35067      100
153  205846164   67451257      890648        12245996             862167         65100     752189    21558      18960      100
153  136053903   40069681      959990        9020033              974809         95132     911696    50253      47582      100
153  149811025   33432435      1395336       16633324             762191         91582     812747    57155      62659      100
153  137924317   48928453      1606821       11220330             945924         102498    896302    55300      69477      100
153  174080504   64871170      1904903       11031505             1017910        98851     1013077   58472      53124      100
153  138036203   49206767      1305584       9165604              885673         93105     750299    44168      64213      100
153  2746623018  2985031318    5192755       297354900            16206828       834655    16644219  1339932    188942     100
153  160711801   66971774      1848593       12007164             896684         92051     846139    24314      35127      100
153  145679306   52189806      1627767       7354202              819354         81760     716527    41577      29854      100
153  189451159   63430338      1800175       10783572             1030459        134613    866812    21290      32321      100
154  136796172   35643499      1024028       10427625             997665         106341    1089122   52665      62297      100
154  179005180   93466190      3087188       12545806             1083546        126718    893840    44338      35499      100
154  164226288   53593012      1951773       7831641              945570         88143     712809    21775      27692      100
154  135475608   64194965      1906257       9209648              760576         68296     646615    17897      19453      100
154  116665106   37457686      878399        8652765              873444         105992    973206    48739      44544      100
154  148055093   47527463      1339826       11102608             818040         74600     984687    31266      54440      100
154  2845669675  3109876763    6444025       310047378            17526082       867329    15830918  1433839    176164     100
154  139853646   40939678      2249242       9815762              882805         93970     813863    27663      32619      100
154  144577495   44693900      1270865       18453505             1063625        130909    1112811   40024      28059      100
154  126414496   35274632      856967        9940654              928932         75610     705242    26923      23945      100
155  399840877   217493751     6824797       63897664             7052087        466849    5569546   121217     129291     100
155  182248977   63516619      2125712       14734641             1707288        156949    1887544   51488      72679      100
155  162109592   93464603      2201556       12219150             1093124        119175    931167    39463      33679      100
155  236665328   175391583     3080725       39341885             2336190        306988    2551913   125420     121863     100
155  129689520   47893741      1347911       6924455              791717         80043     773305    52856      62169      100
155  158970764   64527949      1655984       12789548             968258         102455    968340    50687      49519      100
155  2796274374  2808046346    9931048       240967716            14129103       629692    14020979  1418823    146981     100
155  125652356   36513720      1642818       8324654              816973         68324     616938    32109      38026      100
155  133284357   32771220      976558        11473639             962203         129644    1296466   65860      43158      100
155  231727090   159344679     2355526       43317341             1519522        72664     3078309   29391      194622     100
156  167492751   101670236     1892926       26565307             2654214        169878    1023938   29175      38355      100
156  376568345   263984053     7226026       55015243             5198361        346574    4475373   97449      114611     100
156  154444654   51027673      1571770       9623372              1066394        126125    967916    37412      30432      100
156  164693498   60298690      1250834       9051850              795395         81415     813333    38409      35079      100
156  138816701   38812751      1282294       11767993             903951         94715     998661    39213      32052      100
156  362767111   203232228     2872080       27482470             1217198        79752     2910550   45011      659495     100
156  3533244352  3416792450    13747996      425663672            14337972       1101824   32943835  1061529    2113270    100
156  156802737   51372366      1492595       9907121              961029         84532     716979    36546      28244      100
156  135214702   39292580      1303488       8137197              867306         81143     704545    15995      26507      100
156  138829564   50493521      1031076       10449424             830442         100019    952116    91731      51674      100
157  182761524   66204788      2468788       10898771             974667         101183    576971    15788      15783      100
157  121449105   29791998      823539        9395135              751933         70219     798524    13243      33955      100
157  236594306   163979288     2301310       33108771             1506611        185386    2137883   93310      68518      100
157  165484616   61055192      2080074       11653282             911919         89739     1257723   44629      41245      100
157  129313946   39844824      913815        7436620              1060372        99665     905844    32709      35529      100
157  637525694   478769826     2397354       44092769             3215195        188457    1896136   246372     46369      100
157  2495316084  2629670390    5267019       230508046            12173681       657999    14389262  1059243    157075     100
157  120286316   37738664      1904400       14123959             1034621        118037    1083899   23660      25980      100
157  316578783   157909177     6836722       30364747             2669464        345113    2716810   250507     175075     100
157  434147249   268101213     9084522       34997408             2881214        515486    5865071   298691     275802     100
158  885156989   496714521     7291766       51218004             2938790        236250    6719832   212473     307298     100
158  755823678   213328349     5078717       70507503             4921976        480843    7032898   185324     200611     100
158  920908873   355109901     11077787      67038980             7145360        589865    5053699   300828     336234     100
158  338112709   188318159     8267684       46500336             3624705        445497    4718419   215271     283418     100
158  858760938   244982147     7074003       63976575             6100784        490712    3419173   176643     187940     100
158  1330865065  989616504     8788722       105539669            7006009        543976    5114298   446909     154454     100
158  2518290093  2258746684    9128804       266050038            15155768       920677    11964386  878107     259138     100
158  561409734   240083000     7513729       55391170             4786467        408084    2771995   149014     181894     100
158  676679926   216226211     4917129       40234738             3791016        342948    1931906   94822      87052      100
158  773215798   263112759     6144195       43593512             4523493        478920    3338183   222835     239080     100
159  325932729   124701120     3524697       14466094             1470025        159390    1086173   76822      65257      100
159  206501230   85173894      2614984       15201477             1225527        171084    1529158   157052     103979     100
159  301941322   198694458     4904609       38483474             1995123        197748    1729186   135422     111558     100
159  194151315   68781595      2525564       13734065             1359276        140445    1106193   95952      87406      100
159  182750877   60220554      2870183       11770109             1357551        177899    1812657   161537     157684     100
159  1104903315  893945938     3529893       69807433             5806803        502219    4276961   393351     97162      100
159  1400780066  1420745222    4124356       89917831             4387408        216045    2507818   111981     82356      100
159  139257702   58882785      1749902       9470749              877255         139812    1140709   101330     99026      100
159  119247766   38776457      1829390       12741716             919657         127658    1110978   18513      31377      100
159  148849100   46172146      1088692       7299904              825412         89705     800999    42914      42925      100
160  376089181   147396141     6262677       31330776             3909888        396804    4314266   196985     161278     100
160  146323459   52394430      1486620       9926425              866225         94590     807391    49432      42134      100
160  125553144   42049568      1411315       8652454              894644         83697     777932    29360      44073      100
160  144675298   53973037      1164528       12214568             1068774        106948    909523    50672      57910      100
160  180778690   74725706      2611449       12037409             983331         118686    933570    37671      49132      100
160  1739415939  1353136608    4149933       135401720            7618904        423571    4131533   319033     99875      100
160  261152132   142728906     4089560       30786280             1774424        195944    1435172   67329      48365      100
160  115118402   26647347      481157        7335046              810830         79040     1117787   63976      78263      100
160  143015303   57634749      2208337       13841685             991956         96181     728722    20587      18769      100
160  148114660   46124817      1361237       7606558              800299         67308     564567    17431      18566      100
161  258983907   125637478     3399735       22551419             4629446        212980    2530784   94792      98042      100
161  411184141   213275976     6470699       37629212             2754619        201239    2119972   77019      60966      100
161  124833646   40029056      658498        7326513              892147         81618     806292    44122      25892      100
161  126190540   52936592      1715708       10515126             1039707        143193    1164342   46623      52173      100
161  165405961   77460772      1791572       12897487             1096817        102218    876110    45310      53978      100
161  1031175971  865680732     3372302       55857059             3824422        242118    2698518   347144     56194      100
161  177156956   52772479      1597921       25116086             2367723        187269    5017917   80491      120810     100
161  186453247   72229094      2210019       13486290             783794         71828     861931    37192      23090      100
161  134943700   29274779      580827        6623361              762415         76636     667953    32181      32388      100
162  142455123   54172120      1439210       10825037             897538         76375     835140    24009      31626      100
162  140754936   45842301      1106956       9956701              729351         89172     871037    43033      76885      100
162  124732111   46369152      2252620       15905354             1210146        154034    1223660   47954      17103      100
162  155967350   43655896      1729713       12531624             836737         77346     1575200   24831      29633      100
162  137765282   49559913      1020865       10233782             945240         73938     969413    53735      33604      100
162  118265012   31859686      1155210       10567671             865481         79051     742677    13061      37089      100
162  910874924   1198022675    5900826       97956122             6784847        396268    5491421   751765     121663     100
162  162885423   62459374      2432969       23273345             2263525        168771    969073    30608      25540      100
162  204080718   86179536      2087298       9138784              797678         63768     646625    32041      22296      100
162  123228768   55767635      1677854       10497406             993046         93402     856323    58227      38786      100
163  142137014   47114531      1420844       11104480             850316         94948     804572    28556      32504      100
163  133060581   39660111      876464        20021755             1078218        124093    1004833   44509      51406      100
163  157793818   39833301      1397788       7432007              906788         99343     963842    56123      68080      100
163  163784185   55883033      1912767       13015979             996043         86528     822181    20436      9979       100
163  135141074   47865787      873834        7110422              1011439        86635     863775    44726      45922      100
163  177499492   61026829      2531562       17220058             1554954        177999    1448055   116148     74742      100
163  1094795858  1647680433    7250996       146828871            10239123       471617    10525510  994987     179622     100
163  311221015   99505315      2432554       22677782             2766443        149807    993537    64284      79650      100
163  145256012   54946356      3901246       19059300             1693754        247090    2755868   129641     115468     100
163  175103412   65933219      2229016       10165043             862745         122496    797802    33917      29862      100
164  120505650   30968755      954334        6982631              942433         82410     754294    30690      26837      100
164  1370046049  1315821459    26567586      280391969            6258220        1405218   21781788  1114480    537588     100
164  553771188   485346413     9894604       133134347            2046066        425699    6821599   206693     173852     100
164  134484133   47692526      1873212       24305576             1206769        161795    2228700   75913      107013     100
164  163436406   55197653      2930160       14134920             1100186        119505    1083844   29483      27072      100
164  135591625   35018298      604708        7260480              875759         68571     756724    26089      22198      100
164  1594749516  2068617634    4202401       169935819            10003732       583505    12334045  862875     261211     100
164  162309077   61096011      2473674       15806178             1007100        118495    875068    33139      17925      100
164  165651108   68627229      1127250       7234564              900877         62859     545430    16993      17485      100
164  119723878   39527742      921836        8630952              822386         81593     872743    36946      46331      100
165  261557305   96761128      2857378       17848335             1592300        118700    1399048   65618      63882      100
165  297884900   176345044     5616081       55908855             5715309        288432    2692195   52376      40613      100
165  124694825   37290528      1055711       7060070              783371         90134     727386    39180      122932     100
165  151624647   65831283      1898921       10675573             906059         93580     691438    25187      10226      100
165  148309840   48472278      1114777       8889234              807674         67633     763815    29256      61511      100
165  119883117   32689521      1068952       11829635             1032422        105127    1173050   48252      29867      100
165  2366347136  2492278592    6750085       219035050            10508749       824782    19007150  1135325    309134     100
165  132199268   40658325      1230864       12499830             1046150        112489    819702    41575      57212      100
165  135262015   35380380      1073359       8250431              825858         101737    1034457   34451      23529      100
165  141632925   54344100      1247444       10311397             729454         70855     730309    28480      19798      100
166  128807758   34225189      753754        7438461              899566         121163    1029505   37553      30573      100
166  439814315   260422177     7156132       41870025             5812088        361872    3868523   154475     159311     100
166  129039426   45389826      1458647       9921944              900627         109174    883742    34387      26837      100
166  146055010   53531088      1352958       6777300              927889         108396    1190039   55939      43544      100
166  165782284   61729185      2151999       11218359             698548         62170     754496    21646      25788      100
166  135076364   45738875      1361373       10812494             997309         90532     869755    46465      44868      100
166  2158967506  2591295095    6141860       224687805            13791444       709506    10820800  1402547    177992     100
166  154738022   46115504      1219276       9659476              915342         109465    872434    33890      40897      100
166  124250062   42948806      1535313       8381142              1070806        113154    1283354   56760      52054      100
166  169761231   59145922      1600386       9631960              1246962        93968     736862    54572      86808      100
167  130038804   38243141      393717        7980030              809033         69491     993530    44256      49607      100
167  127766145   51164136      1464604       9453449              907078         97992     710196    28679      30099      100
167  149523442   52172212      1492596       9255297              744833         53075     1005752   21473      51891      100
167  138219805   43750320      1275819       11304010             1015934        155369    1447085   82734      94365      100
167  195943650   64681995      2825957       10777091             1006060        75158     714292    14242      15879      100
167  121139070   26095011      492478        7919304              792740         93892     1086895   39647      37522      100
167  2359530328  2880764768    8190598       338425819            16544916       942652    16507276  1572596    225656     100
167  177801552   60634719      2034408       11655242             1001472        89914     806725    35785      32717      100
167  147363279   44817275      1375294       8890550              992867         90028     840652    18275      46374      100
167  200712306   131280544     2333674       45485468             2787631        225798    4081799   141507     254969     100
168  172652302   79126793      2111231       12580814             873747         69735     703479    18641      9669       100
168  134730237   33484496      930355        11455629             986315         85653     765867    33741      29242      100
168  129709126   45062783      1590149       12314001             914519         103188    845573    29163      24702      100
168  123552639   38002161      1133776       13335366             1037356        102351    1349769   79913      65978      100
168  137602684   69885637      1919129       10951304             860479         114192    891545    29142      46709      100
168  143980715   41108517      1028608       10427583             769657         76098     889864    40190      37012      100
168  2478599713  3462583253    4761055       310727955            18438157       918015    17315227  1655035    206209     100
168  174424693   81358622      2678545       13738055             1110068        116484    733819    27390      48925      100
168  145435088   54951789      1221980       10216295             856893         88300     728027    33785      51593      100
168  464046135   307376856     9822573       39159989             1701521        190446    1082587   29593      14183      100
169  115918057   31014825      531074        7617490              697864         64039     853970    53462      53707      100
169  117222577   35808095      1116205       12156259             1083002        136985    1191069   67246      37253      100
169  177701538   62081282      2114745       10106539             921240         78581     665176    25054      20546      100
169  129661663   40306696      1511331       12534022             1283897        164538    1416424   70621      58546      100
169  144880917   51999609      1869789       11830407             743601         78568     746364    25470      26612      100
169  129793971   37447157      1040938       8603450              712065         69302     733396    27426      31102      100
169  2656601135  3347786279    6732159       370559022            20145593       1078295   21167314  1861662    272771     100
169  163995107   56546200      3516806       15267985             1231408        135505    1070458   20559      25897      100
169  148209374   45722724      454466        7006442              732099         96647     831516    52065      42527      100
169  125508171   33392741      1114571       7466537              966887         93509     884149    20251      34499      100
170  448724347   281440952     6931017       51162045             4064436        284739    3622218   96044      291931     100
170  995322943   872441830     6823538       166776328            2994051        78006     13462732  77100      1928779    100
170  646719837   590316806     6124384       96159594             3785251        104098    7316618   50498      1645503    100
170  169072339   59686224      1433195       10110074             947328         88893     641083    33663      28951      100
170  117220753   30284469      1204014       6603754              759947         80349     751525    29743      60976      100
170  126015757   35042584      1362196       19937011             1286854        161447    1351236   52895      30579      100
170  2615399279  2872223171    6364532       294773205            17604346       726315    11521392  1788312    114709     100
170  136726723   32446104      611509        7953641              802224         79219     820886    29967      34142      100
170  136906979   47162315      1564426       10863184             975456         122908    950714    45816      34623      100
170  131471441   38273957      1093070       10691811             830024         84934     805024    39540      40085      100
171  232441386   120687219     3291775       17815005             1979470        243724    2269385   74485      114545     100
