sec  cycles      instructions  cache-misses  branch-instructions  branch-misses  L1I_miss  L1D_miss   iTLB_miss  dTLB_miss  elapsed_ms
132  345410316   339344094     8303687       37437835             2387866        230961    4620778    154772     163215     100
132  452579207   176274742     7828276       34332898             3023973        404541    3179252    294225     222331     100
132  543730180   387887228     8213060       82502208             5019262        394976    6113637    328798     367466     100
133  578728505   473232571     8695215       151602687            4627372        490627    7510783    363830     309705     100
133  545299335   333672386     9241828       107731764            3910155        393262    5038177    244875     262882     100
133  2270186850  1907297545    22388736      382231191            10233445       612430    29563129   351803     2970718    100
133  257333408   129401201     6181439       34140022             2635474        360309    2884313    168291     173245     100
133  514248054   219708764     10860207      38597655             3491841        405264    2841433    243665     167445     100
133  363460832   428624390     4502799       153301660            3282192        188063    3710129    136111     203494     100
133  338343891   249229554     5856200       42572545             2159630        257209    1818561    102301     75061      100
133  810585759   832923053     14390143      183919821            6558492        912957    17192674   402892     456594     100
133  669611212   329291021     9558909       50658051             3994327        538622    8210194    359988     379046     100
133  1089181943  1387204690    14239724      257995786            6195651        722161    11858043   346924     533754     100
134  910078821   1035291228    12151666      174844221            6734165        714159    5032590    360692     255756     100
134  2757813021  1873926090    18836555      293879401            10078877       707437    23081184   325054     1965516    100
134  1715269575  1320814932    11459430      121671171            7149277        630576    12283639   296088     869148     100
134  742418629   242182856     10576728      60932005             5962278        649332    4739957    337948     229952     100
134  1373658368  711217936     17195337      122435536            5625118        716968    11221674   367085     443709     100
134  951169779   338397235     8650501       58866779             4868605        446396    14566503   214504     403125     100
134  643134359   296666672     9588285       51098575             4515347        492664    3969718    274217     222284     100
134  399151133   151577626     7905508       28282841             2647912        366115    2655784    263869     222468     100
134  245222704   80617207      4912650       32736159             2385841        373677    3108887    216718     118876     100
134  196265787   64249125      2732531       12964363             1322652        191538    1822464    148295     156954     100
135  1586367742  1125847907    14390103      258671712            7448088        406944    21465429   183792     2676644    100
135  446121757   549532274     5397061       95660694             5440904        823275    7247739    308647     317243     100
135  850017961   542307036     12089404      96235382             5877142        835799    8313596    268598     302965     100
135  556701418   286477977     5708021       49692559             2664061        235244    1827464    82477      109555     100
135  197552948   62519583      2768890       21405203             1619142        163608    1727413    94513      83146      100
135  278008623   158068709     6194008       28998749             2336770        298014    2353688    154273     129417     100
135  440999797   280223392     4924867       44010168             2079956        229204    1993512    141519     143611     100
135  275358286   207316475     4269828       28723264             1880820        197264    3110249    116446     356111     100
135  2237185129  2030259058    19846551      357042025            8669942        325042    24994405   257244     2728151    100
135  1241350165  854865040     20161332      141140401            7813640        812661    13897467   347131     447451     100
136  1257202741  1047131587    25010295      149031668            8084796        1365157   17408424   469055     533886     100
136  1558663195  922562778     18654245      172395332            7487684        1104908   16956177   541582     756274     100
136  754444774   718494532     10918800      168530998            4339826        528341    7201748    270238     373023     100
136  672602349   264455973     11268218      62158885             5340025        492355    3463515    176303     220601     100
136  769517807   241387628     7069182       59823724             5501201        517973    4078076    216287     195937     100
136  261725733   132657426     3148113       14867505             1402897        151341    2014035    67855      88658      100
136  625047685   237078113     14382487      54193966             4524370        590727    5229670    382216     287724     100
136  659720364   248290027     11575288      48051436             4181340        487868    3322876    246766     208939     100
136  252026889   122258327     5902172       24212107             2045958        278106    2376602    192400     143365     100
136  2832737989  2760017598    20607938      607769127            11213683       430570    32673157   410934     3259496    100
137  854912466   846352169     15784442      129818827            4748383        388208    10259516   227740     246481     100
137  388284678   161511792     7661423       41706703             2837877        411190    3980961    322825     257077     100
137  864306346   1171500903    13811822      255889320            4543856        547595    7117438    366879     269846     100
137  1099425787  1148067907    20399889      228097601            4351059        1127578   16803605   785431     571295     100
137  630189861   392656143     8611144       66742277             2084929        349937    5404151    278376     213778     100
137  1740949334  1501550233    11892044      256320047            7381825        253238    17266804   206018     1940634    100
137  217518092   105162737     3257718       19247687             1861652        155852    1236484    66137      61698      100
137  259303172   211545267     3373792       13957149             1245288        143151    1320096    90557      74904      100
137  396606746   672473559     3501759       119449136            1063102        117489    1511278    56069      55208      100
137  290717759   256950110     4446543       113408588            2461650        211190    3455199    132987     150426     100
138  197305020   121237463     5806000       23306333             2118357        309906    3036649    143851     159473     100
138  2128597172  1994206571    18103807      413699596            10934016       414054    27319800   306218     3055631    100
138  149325157   47662198      1551326       10723464             1097416        144102    1100196    72034      42928      100
138  506535423   673169613     5674911       88888891             1961144        196057    1351178    66771      58799      100
138  234045109   115419918     4382499       19075817             1892520        247798    1617659    107916     98149      100
138  233589260   134391154     2729002       16808915             1066452        113665    1198970    43766      39249      100
138  282513167   133881513     5052913       37850150             2329847        185824    2608780    112987     94486      100
138  1198146262  1274576338    13349825      274087051            6748136        306963    21559163   232406     2773158    100
138  608804715   478035017     4443434       156193704            5978267        126290    9166366    72590      297214     100
138  431113630   356134729     5522181       56157064             3074724        189822    1740144    106525     162526     100
139  137125992   43348864      1488945       9416714              950046         119052    1323567    66644      71887      100
139  198064680   70988413      1841417       12056805             1137428        116861    2324586    79600      102075     100
139  242653077   94247931      2919767       15645223             1457999        172846    3741776    96947      102711     100
139  2017012891  1760215123    14631869      396382988            7149344        391024    20867489   269374     2391514    100
139  733702310   610550219     4173600       90649688             2407935        99882     3786789    63013      944991     100
139  337294269   413121632     2959996       147419330            4916004        170564    3281092    79034      85408      100
139  239841725   103355837     2400290       18059639             1058682        145936    1071165    53290      43723      100
139  247983253   130827687     5815756       40615543             2762218        275192    2612987    173493     123028     100
139  655675495   544543725     11956940      61589633             3519601        492689    7103767    274310     253880     100
139  2340176953  1574474839    19491421      302031060            10513273       688747    17871415   329797     1740683    100
140  630453243   450036224     6564895       99415903             5121579        297149    4238941    92883      151325     100
140  646887742   322180305     12414572      78770040             5342278        566593    8753324    283650     519591     100
140  555211927   394104361     7916350       41194269             2150650        209849    1879800    178972     145580     100
140  494183687   522103234     8560087       126167905            3198854        421834    4031214    233926     186160     100
140  265757318   99587691      5957216       24121155             2450196        395732    3212313    307758     243512     100
140  2237307974  2414793538    21130596      503007853            11303479       509435    26458141   347441     2796442    100
140  485288367   493957874     7752009       140044969            2999642        383478    4188271    264514     207495     100
140  315365526   414611325     4068005       122169739            1994604        155144    3089354    100386     107357     100
140  363454011   567580852     4562387       147364239            2249819        247235    3563368    107887     280458     100
141  445046017   161313212     6130013       67492208             2563137        291943    2975564    136170     143965     100
141  305294127   159163187     6308567       43460890             2625003        250723    2273734    148433     127925     100
141  1855064147  1719077840    16485529      308898159            7475974        401679    23419954   318949     2593436    100
141  613155733   515935767     5311935       82026054             3057780        246133    2627165    125778     159584     100
141  346937966   320877533     4828304       138616515            2139266        232832    3293526    91020      80855      100
141  180928542   45428299      2184983       13795944             1415500        146952    1835116    40346      54956      100
141  355870090   182868305     4184903       43069982             2887327        210420    3284843    133832     219678     100
141  142150226   52602208      1727796       14360328             1042033        99188     902123     61035      36488      100
141  1690701231  2074927945    11733921      468317699            8905678        179898    26982431   198666     3006292    100
141  291077401   58951661      2108779       52593985             1630444        140041    3159729    57630      81323      100
142  188595611   67089475      3365137       39340691             1734890        158005    3821068    114997     147301     100
142  141668221   45463836      1454690       12040521             1085502        158929    1319985    81519      90553      100
142  227325534   76175047      2688268       20823767             2383131        255410    3883062    173191     161988     100
142  140461390   43472937      1153628       17955391             1836244        214404    1885669    73618      65143      100
142  1427817910  1327982085    11135807      277344755            5981561        298062    21316129   208595     2423639    100
142  117981865   27991724      909047        10532142             986132         98577     1186647    48121      46420      100
142  151877275   46073240      1116318       11204135             1033480        114070    939240     37722      39001      100
142  194265931   62696427      1832224       12042567             1349433        154342    2331994    94975      69060      100
142  277434112   476050894     2977664       99070904             1569746        154835    2478576    118845     123092     100
142  2008812061  1952106062    14168694      385943918            7291755        309601    26624232   215062     2788509    100
143  201990919   75045352      3568833       43264790             1410822        166908    3523893    118843     146564     100
143  142334490   41312203      704385        7027536              1067819        147362    1254446    90538      104119     100
143  283375433   487308308     3150096       63514181             1176133        137368    971555     23461      28250      100
143  330577473   315962914     1797596       45196149             1325960        103255    999418     50451      49937      100
143  340330830   146974313     6444990       39586011             2362205        213827    3292018    113168     114091     100
143  1813078000  1667324168    13094518      291625293            6890705        172340    18956925   112225     1928041    100
143  146463002   45607225      2626857       13002727             1057658        127550    1255861    33315      50921      100
143  254600910   120552635     2759835       16006052             1231587        139949    1904755    96862      114887     100
143  351980335   589002159     5891578       85429351             1804546        172386    1533839    43675      59441      100
143  437139060   337565062     6202634       128828245            3317732        242827    4759413    77412      201020     100
144  164800423   85675568      2749429       15414762             1021051        112475    1610600    46096      73553      100
144  1866357310  1942148220    12742705      404808003            6808199        223121    29146640   165826     3212380    100
144  150677702   40797289      1310188       9305090              1063645        112881    1368362    96189      99082      100
144  282044059   114211545     5152287       16565567             1430891        172816    1232116    63548      65318      100
144  198214055   93355947      3600397       17127172             1615959        195982    1581440    112983     128674     100
144  243235873   120045583     3031969       15385022             1143070        161281    1307278    70478      71444      100
144  252932516   290951474     3618484       17047579             1236522        145218    1183097    46665      35638      100
144  245360536   87879072      1645055       10539243             1019748        113025    1226447    83298      86605      100
144  2099281386  1808617321    15849394      361603102            9335753        334658    23308297   339677     2556431    100
144  304953273   485861598     4084954       181761467            1548959        206367    3266124    144573     154133     100
145  172272415   106901171     2621207       16537058             1738187        188327    3921080    81683      252785     100
145  177663054   60263420      2219480       11514978             993134         100479    724104     29349      49049      100
145  186085974   46060740      1802211       12643825             1156541        137003    1174588    44175      36130      100
145  1563425851  1526596247    12860275      297258055            7028104        243922    17664475   194075     1892021    100
145  302688679   234386573     2254368       11018754             1229258        131493    1655580    65973      100988     100
145  231936499   157637559     3625172       29144447             1354409        138871    1116607    44315      36323      100
145  292351586   49401627      2441664       24991817             1697177        171080    2367565    77791      65703      100
145  291178090   565602044     2142041       130146863            1166673        128947    1938525    101118     106071     100
145  226515908   514326758     3463558       135401083            1929615        176007    2868597    66418      69660      100
145  1862475430  1768830199    15429183      324973746            7719245        330917    21479334   288136     2070430    100
146  141462052   39855083      1759646       14765762             1228915        141411    1387611    61655      67027      100
146  529832505   584566693     4052610       126343688            4732312        193760    2734639    73185      89461      100
146  143447248   50083478      1562082       9069228              865919         78834     1175832    48126      62558      100
146  259385662   198090410     3613954       19930565             1509374        117304    819750     40091      46020      100
146  1805977475  1603279606    11059117      304541616            7188884        241120    21032380   161848     2489448    100
146  229529272   137097023     4252860       36545336             1747310        146338    1317866    50175      43667      100
146  177019757   56711941      2195565       15861514             1677986        169272    2426485    89532      77523      100
146  280968490   478582998     3166513       54664340             1173954        161857    1337425    91423      82740      100
146  249704433   432093964     2632176       133333079            1623240        147240    2592512    81221      78225      100
146  187838789   99529067      2696093       55019202             1504422        125150    3180388    72817      96282      100
147  143766693   51178248      2052079       13519548             1311761        180674    1579973    79964      83726      100
147  152183697   55173577      1979723       20680811             1687854        132763    1880163    54008      69637      100
147  375925978   385203908     3098679       82621641             3075997        171263    4422665    128895     160085     100
147  278234132   169716980     4180582       31056474             1857865        178453    1396245    65699      55009      100
147  355641466   140122125     4075309       39902577             1954091        194599    1877847    71056      49935      100
147  200294018   99834792      2443526       14163359             1063817        105285    811613     26960      35650      100
147  254990838   535913360     2865225       83346765             1409426        164776    2112820    74912      68098      100
147  304359962   441324243     3353088       144700395            1677149        133095    2684747    82453      89657      100
147  329866544   131910027     4357518       39185144             1632707        138416    3041820    73644      102095     100
147  171394388   104635444     3865331       37179149             2340967        244577    2563504    118079     124743     100
148  175594560   60295548      1884302       11314226             957539         133697    1548612    92210      114530     100
148  632485675   943092704     3570730       201580447            10466523       204457    4040024    57354      56949      100
148  626950568   857294109     3724281       146353345            4920458        153562    2497004    62140      59618      100
148  753484828   535550129     6693628       83266176             2824199        190369    6458121    49597      857088     100
148  838295116   543389754     4632753       133508383            4142138        181923    10390947   152489     866052     100
148  280944815   486338417     3171981       59632373             1050621        102035    633688     15291      35264      100
148  312986953   468647829     2700681       127635895            1376674        116927    2044763    72797      63356      100
148  338529225   224448113     4438882       80568189             3105242        236977    4465009    174102     157043     100
148  337732544   215591518     4551559       60407330             2681241        246540    3195863    152446     123020     100
148  1540377131  1516965119    10647436      236730518            5144698        263524    15623966   207590     2525865    100
149  189677709   117344577     2661923       23721549             2141247        116589    1332849    31283      32531      100
149  134568051   53150223      1844706       14375741             1043960        125633    1054460    45928      43679      100
149  142989441   45093652      1164424       22027399             2484088        210529    2198320    66288      39268      100
149  289359458   222404633     2947612       23714612             1194520        117283    753712     45654      56435      100
149  217208031   56336563      1560712       8122344              896670         78379     776039     21535      29807      100
149  279105708   599397192     3832226       72059854             1716326        137781    3120798    48501      219912     100
149  290607566   675586852     3477398       149583829            1734391        167017    2715941    80299      82595      100
149  287153159   136571931     3634738       56735460             2101961        161980    3259324    91830      102877     100
149  1787023194  1831876042    13082278      395583477            10597915       340693    25227349   168678     3605979    100
149  197517647   62175811      2161474       9599313              974200         131540    831611     45714      58017      100
150  191445860   65220262      2215958       13401079             1266856        100058    1034707    31119      23315      100
150  152447856   50163294      1820633       16802697             1469887        141018    1409848    72667      70872      100
150  196650349   89987855      1640335       17676501             1744042        154660    1274231    60505      53660      100
150  151859872   42716688      1712423       8744888              959536         97612     819253     33057      47662      100
150  280005699   331089281     2038763       16927744             900347         89147     930882     49651      34854      100
150  1848005709  2049103077    15275363      453336906            8197845        234856    23939415   289459     2437867    100
150  156204928   533996403     1960344       139869055            1325710        146662    2798440    61268      70702      100
150  166503369   94459864      4708328       14817445             1385736        156143    2111987    51739      73831      100
150  185851403   135643779     2402810       15435074             1229599        157021    1526404    103685     111127     100
150  156633268   66695462      1830120       10919565             976697         83330     871268     77176      90680      100
151  181196420   43004714      1618223       12147660             1089095        97658     1070158    32457      33475      100
151  200217434   61736731      3907101       23643538             1540113        203560    1801090    113568     93557      100
151  157852303   59447149      2141783       14115898             1225910        108078    1143120    37743      48906      100
151  2232244226  1890341615    16987943      399245589            10052953       382026    22856380   186291     1984933    100
151  281655965   174889273     3863578       23426627             1198710        96628     994492     47153      51530      100
151  284934357   242635325     2648854       49723351             1981037        144513    3850502    94709      144104     100
151  222487728   529443154     2637288       109433657            1843320        173568    3284956    139717     144807     100
151  248813024   162759923     6107998       39113568             1954765        161777    1601960    57487      51546      100
151  186252336   73089028      2327873       19706757             1436628        194547    1832291    92211      80028      100
152  212136227   69370538      2901338       16901408             1600722        198834    1910834    98448      143290     100
152  145376434   38119020      1437709       9248890              941824         92060     1062233    39462      55416      100
152  174213643   90516894      2495083       18555917             1616764        170981    2267704    82773      112418     100
152  1220106164  1201741246    18821605      254735544            4382264        909294    13359731   619114     453952     100
152  679345057   544955341     15069060      175960264            3552786        982683    15128493   743011     556458     100
152  264155275   68861982      4583689       22407078             1359285        156096    1625767    92748      100108     100
152  639006208   832248486     4181258       149985496            3723872        140470    4045332    55985      121127     100
152  260200388   368020321     5494682       129930352            2588768        243090    3879193    119520     110773     100
152  1360800517  1278533471    11726296      273348452            7493758        298965    22646149   165425     2411716    100
152  299072040   173252162     5601543       31560703             2334857        257560    3170237    134557     127679     100
153  201236587   83514075      2581615       18932330             1197446        144018    1313984    108077     69800      100
153  176705982   64855317      2761746       13998718             1275835        159765    1260943    86574      100047     100
153  161556813   89708671      3051700       23874525             2073725        163098    2863392    62579      72404      100
153  429201279   289211222     6376289       56173968             2721640        230446    3087055    176728     155862     100
153  323851091   132237856     3687988       22013465             1895446        230940    1685586    87551      58869      100
153  348347284   562216308     3501868       137132218            1523067        161551    2681816    111497     147183     100
153  1818066583  1504263529    14981544      317023061            9302245        439118    27314326   292244     2162624    100
153  166542954   72344990      3226852       19004539             1954058        199096    3850163    125392     115334     100
153  389837503   183168747     4491339       25038194             1893109        129543    1123098    99467      112628     100
153  279590669   63115291      2043634       13802556             1142036        101322    1125188    88209      94110      100
154  127568191   46940503      1915084       14005127             1077511        128374    1122242    56317      61832      100
154  293052434   504731475     1811505       114290927            1353710        113452    1167603    39918      38833      100
154  285158825   317519475     4365353       28020994             1436461        161274    1210743    42936      80128      100
154  302605227   512609568     2525843       81078235             1033062        120820    995418     43324      55973      100
154  2315171634  2358960249    11981584      475005387            9169439        196909    18869521   102475     2049286    100
154  340669342   566868169     3023624       147791580            1377168        181246    2332780    69296      84753      100
154  229212712   148454208     3184695       77905163             1932874        135273    2914136    69678      64297      100
154  133410581   51771740      2466025       12624912             1407651        181893    2521977    87694      102383     100
154  287940865   155303995     2452148       21715925             1793663        123102    1200695    75620      92991      100
154  184471505   139429065     3405902       33958714             1643069        177532    1810676    68499      71116      100
155  155534197   69582507      2511035       13553491             1094657        122133    970933     55550      48664      100
155  970925326   240806920     2397016       36410045             1417719        99145     1412840    48544      100130     100
155  2424764084  2322645135    16226160      388281039            8489968        260358    20894752   145480     2566588    100
155  228806336   103246890     1491596       16986425             1234648        159816    1612657    110752     156896     100
155  222337759   94292832      2572135       15263271             1285463        135755    1232922    78817      59076      100
155  283880699   429774458     2587388       125927850            1401845        122272    2349018    65410      66779      100
155  249367992   287390492     3358601       106625571            1956296        135779    3439227    108238     129992     100
155  347990508   185163052     6532180       52309112             2607433        323778    3594434    205571     152163     100
155  153839748   55907407      1624774       13530963             1017991        110276    1067062    51383      61669      100
155  2171262673  1877455718    13212402      384149615            8503497        408075    25285190   305065     3213152    100
156  333150748   407035814     1436076       81425075             3422622        134714    1821380    46453      55265      100
156  161405020   46925285      1518925       9601277              1008234        89906     843850     22772      28072      100
156  158493009   71042851      3445799       18763566             1579835        174214    1600779    49078      48560      100
156  238649483   94916349      1846808       22863671             2166098        193963    1672908    107426     122633     100
156  475683840   462301327     5980632       27722803             1343522        158439    1065065    98298      89846      100
156  302630733   465575297     4797122       143263410            2154940        214850    2821389    103319     120902     100
156  1707070644  1562395807    17005446      306867662            8219270        457513    23204146   273974     1953149    100
156  196715099   99749804      4062034       40839165             2396967        234694    3015875    153758     135981     100
156  146201259   33244458      1094130       15497287             2019539        204266    2431884    104049     131029     100
156  134095927   38973119      2333524       10709961             1055324        107835    916381     37861      36537      100
157  112887094   29324307      1454164       12603129             1101209        144178    1216957    66513      48819      100
157  195857617   75093604      3340347       32551022             2234026        200770    3021786    86681      75680      100
157  126774336   33858083      1269870       13019687             1352985        209338    2329197    125672     126443     100
157  1774770336  1864374168    17280452      382726110            10352990       425187    28622131   213835     2581445    100
157  284707763   85438014      2256539       50530749             2673164        224071    3292044    108997     136268     100
157  357798552   466440553     4283770       135495548            2575568        216831    5402578    127731     280973     100
157  194006238   65490552      2751361       27927186             1659094        128467    3026734    77382      103358     100
157  172831649   66488769      1610150       13247853             1223496        200997    1973255    129089     157252     100
157  498809525   314327776     5046950       56504907             2335866        168813    6177469    75487      1348872    100
157  1234023678  760530951     6459486       149279857            4735823        188862    9960947    141525     973185     100
158  163987677   85284863      3510922       33268906             1901489        148613    2205103    65809      51503      100
158  140262522   55936930      2835991       16963677             2076747        228174    2578556    108393     113455     100
158  196459334   92298695      1541252       7583832              836248         86235     803993     48037      50497      100
158  385772875   696233574     4171556       80286518             1587115        164373    1579885    79744      63274      100
158  332821817   478896690     5355625       141985533            2459999        180237    3333877    78386      150514     100
158  181013380   67724593      3758494       46689918             1824252        148574    3420291    58446      82322      100
158  1836279790  1336663074    11591523      241534111            5308356        236353    18658636   137585     2810943    100
158  133956535   33902568      810287        6876983              807571         80073     919900     44382      52805      100
158  151261494   59330421      2769801       13200633             1243905        142620    810714     26330      38112      100
158  138162104   46525915      1448962       9591400              1010236        103145    786797     55613      33622      100
159  357275514   205283633     4276257       32093705             1532513        114468    943051     33143      31701      100
159  428445162   610813264     5056438       84284024             2703583        212431    3029601    85216      58254      100
159  1903215005  1743806641    13843786      320593742            7260810        422810    30268703   342381     2786608    100
159  317326961   557059265     3446821       122694566            2506030        237210    2754434    93820      106192     100
159  475914446   696626294     3721902       168503151            2184752        204018    2957170    87004      117178     100
159  186861137   73419293      3038104       38827231             1660199        114537    2947329    63831      69483      100
159  139986214   40265439      1570546       12098752             1067921        163575    1645502    103812     129609     100
159  125056541   37542578      713857        7976630              924143         81397     733918     37315      40590      100
159  182645029   63453706      2839467       12414138             943894         111982    856282     41465      59546      100
159  1254634787  1151882986    9806440       211094727            6642714        205192    14884003   180314     2078837    100
160  197158181   100899496     1918069       30721307             4013640        108945    1479507    39154      50731      100
160  140020170   34614254      632264        7969765              1080337        137448    1204963    70124      72081      100
160  350254533   446768831     3357948       58812554             2990696        118964    2426134    25390      192747     100
160  285548725   568268480     3890002       141334807            2039688        226712    3011482    133395     99393      100
160  259633104   283173101     2630952       114677174            1731661        118803    2925736    63363      75602      100
160  156261376   73869554      1898411       11523074             989606         94883     728357     12152      24808      100
160  1793782422  1378086576    10248411      249349368            4482060        208611    15626375   119710     1642059    100
160  176980434   65659195      1984676       11515057             1044609        126543    1049655    61053      46806      100
160  399498515   95422383      3881042       27820464             2739762        258662    2094701    134592     123118     100
160  179213502   120977779     4493140       23411904             1486581        198577    1781172    75541      70327      100
161  230944840   88809942      4736792       19384043             1762633        220670    2066360    140382     103148     100
161  301526189   175452386     3259917       17943432             1182512        112823    1130377    63918      110767     100
161  268778689   384486124     2801184       38699341             1546156        116614    927219     43417      50862      100
161  2349885786  2228825402    14467203      460006011            11338028       469719    24599488   264012     2183151    100
161  343330998   897067446     3137348       174649592            1866384        234773    3687547    137984     131013     100
161  156288906   84861548      4837432       18865100             1645447        188484    2650361    63236      89656      100
161  242544952   101284551     2917979       18372843             1461292        202298    1855811    158120     130207     100
161  263481757   135396707     4592445       40647668             2461518        231621    2103278    161283     108116     100
161  1707299591  1308895826    14379979      267976672            8154914        402630    17566989   346254     2072678    100
161  310634510   121023402     3264346       33132182             2609080        288661    1900798    136329     119763     100
162  433286649   246308115     3114911       40460770             2132342        172585    2981740    150187     119120     100
162  268028422   111676058     2439413       12953068             968550         97683     1130369    73666      94351      100
162  337480746   654631284     3336414       136245506            2463751        207304    3135998    108051     56888      100
162  1668974531  1748053601    11709183      405734716            8232566        345211    23442518   176047     2865561    100
162  298324808   385993563     3481835       41966206             1335812        124210    1080380    40028      31840      100
162  155090034   131734017     2143159       17402978             1404974        186136    2460020    75926      277711     100
162  167963854   62919150      2114990       12227994             886506         90841     778437     36397      44666      100
162  130680860   44600040      1519253       15081093             1396258        193750    2739099    113755     72224      100
162  2039911461  1974303208    14260079      354122495            7285316        288569    16240672   199974     1564621    100
163  189024259   40963590      1665921       9504619              1106328        115011    1145150    47076      52701      100
163  165991696   56629446      2046520       11958532             1140798        95908     956955     31071      30305      100
163  299469541   47743593      2249503       19196821             1243343        147528    1791557    67597      66092      100
163  382424142   588256623     4476580       155754388            2564527        199978    3272673    109294     79883      100
163  2042058607  1849538271    12780289      422104184            7652526        406112    20405338   285292     1815841    100
163  321220839   506604428     3864837       55883155             1643500        178815    1135789    51974      43587      100
163  291185114   512409398     2338994       131087349            1394825        106292    2321026    68989      69453      100
163  236863650   195561888     3191509       88898506             1800174        115514    2758485    69459      74302      100
163  171495681   63580365      3413376       14916591             1217655        147636    2165052    54464      79043      100
163  1894235053  1525113120    11898369      308876250            7067191        442901    14798193   282642     1816227    100
164  257216896   290307461     3984658       69618192             1545869        109789    1092742    48637      71294      100
164  161843128   45622356      1882313       11863008             1264929        140341    2027718    74769      91064      100
164  118217958   34428952      2060828       10570440             1093301        132597    1238060    42577      69262      100
164  128269107   33251179      754272        7010571              828419         78410     709295     32393      28466      100
164  306865374   362144177     2766092       19250901             1705868        214585    2963379    134693     224723     100
164  256370537   206910597     3257062       13490271             892977         86847     777285     23893      29360      100
164  146528637   41479523      1983270       10508806             983737         111592    938222     23274      36572      100
164  1810080365  1820257339    12075259      357975059            8252780        401833    20017883   223493     3021976    100
164  238950797   122513892     4133584       68081869             2124778        165996    3515396    77339      87270      100
164  300084677   222445417     3512879       24714431             1195925        160398    1580849    103359     110325     100
165  286661627   160499245     5039874       44803441             2571998        188577    2118062    79046      83377      100
165  153633780   66188456      2165451       15584027             1298091        156456    2621461    105642     108213     100
165  217410298   85798988      1052872       8222037              798522         95352     1195950    93789      99535      100
165  159424613   49239332      1413260       8858131              750108         56816     567416     15065      20523      100
165  1972670801  2024548027    16398167      414685561            9810508        282160    27527308   172666     2701874    100
165  222684277   178049931     3623381       18254565             1288143        128319    1202774    39483      27673      100
165  278962285   499621894     2557789       85595599             1226077        160206    1654122    83938      77185      100
165  236211227   369194917     2761900       142209734            1792109        131516    2759637    55948      86932      100
165  188680424   93005466      2822947       63483405             1560018        121040    3376599    75279      113823     100
165  333491432   110169048     2214573       16032241             1461094        155657    1407230    94045      83215      100
166  186872018   61544316      1807576       14594890             1203186        112665    1399536    34001      62123      100
166  210004362   124649671     2671463       19440612             2018992        161074    1501939    80797      81505      100
166  174220377   74179285      2841460       17592215             1160571        135424    1049753    54378      59484      100
166  144099204   170447809     2004900       41870973             1900779        110782    2708611    39279      158795     100
166  191645885   64642405      2518298       16852117             1044828        106590    1101782    32048      31939      100
166  247422404   181591165     2129129       11431630             1073466        134386    1200160    62158      53028      100
166  1908059642  1734201540    12210624      369871277            7209035        325936    17649155   134890     2321280    100
166  242410262   432760145     2057316       145112673            1590347        124203    2725731    75564      82165      100
166  178748917   75252177      4402826       50293958             1744482        126718    3046640    51456      67751      100
166  342222768   189935921     3443640       30388072             2359155        241083    2401134    166581     185328     100
167  163432059   59580043      3751224       37115606             2485531        276263    4312898    203195     126384     100
167  138920307   34199642      752539        7265595              1011304        92202     1171418    48938      53515      100
167  756473075   495637558     8632928       103161858            4127133        508755    8253111    338947     547528     100
167  1349202147  1458067627    19802282      339441370            4648074        865697    13549697   523497     506019     100
167  777399498   1006266381    9528496       178884851            4021318        505324    6574726    278678     227247     100
167  193179898   149080068     2928898       79064989             1613576        132811    2743997    71865      73637      100
167  239703039   118994314     2414817       16687179             1303832        176745    2303623    115316     123987     100
167  241173597   154552088     4741289       51205517             2367859        181354    2399931    76329      70377      100
167  668841805   448425265     4378993       71651095             2705244        198793    7316060    127845     1164511    100
167  1429030304  1650898478    9519080       359272704            5998521        281647    11481468   191895     1125893    100
168  306585407   517521285     2660007       133835087            1611044        120137    3150212    67392      106773     100
168  324551219   579831389     4632083       148945620            2449571        165640    3162633    52062      65968      100
